id,item_id,local_language_id,name
4769,694,7,"Abono Insólito"
4770,694,8,Fertilprodigio
4771,694,9,"Amaze Mulch"
4772,695,1,ゲンガナイト
4773,695,3,팬텀나이트
4774,695,5,Ectoplasmite
4775,695,6,Gengarnit
4776,695,7,Gengarita
4777,695,8,Gengarite
4778,695,9,Gengarite
4779,696,1,サーナイトナイト
4780,696,3,가디안나이트
4781,696,5,Gardevoirite
4782,696,6,Guardevoirnit
4783,696,7,Gardevoirita
4784,696,8,Gardevoirite
4785,696,9,Gardevoirite
4786,697,1,デンリュウナイト
4787,697,3,전룡나이트
4788,697,5,Pharampite
4789,697,6,Ampharosnit
4790,697,7,Ampharosita
4791,697,8,Ampharosite
4792,697,9,Ampharosite
4793,698,1,フシギバナイト
4794,698,3,이상해꽃나이트
4795,698,5,Florizarrite
4796,698,6,Bisaflornit
4797,698,7,Venusaurita
4798,698,8,Venusaurite
4799,698,9,Venusaurite
4800,699,1,リザードナイトＸ
4801,699,3,리자몽나이트X
4802,699,5,"Dracaufite X"
4803,699,6,"Gluraknit X"
4804,699,7,"Charizardita X"
4805,699,8,"Charizardite X"
4806,699,9,"Charizardite X"
4807,700,1,カメックスナイト
4808,700,3,거북왕나이트
4809,700,5,Tortankite
4810,700,6,Turtoknit
4811,700,7,Blastoisita
4812,700,8,Blastoisite
4813,700,9,Blastoisinite
4814,701,1,ミュウツナイトＸ
4815,701,3,뮤츠나이트X
4816,701,5,"Mewtwoïte X"
4817,701,6,"Mewtunit X"
4818,701,7,"Mewtwoita X"
4819,701,8,"Mewtwoite X"
4820,701,9,"Mewtwonite X"
4821,702,1,ミュウツナイトＹ
4822,702,3,뮤츠나이트Y
4823,702,5,"Mewtwoïte Y"
4824,702,6,"Mewtunit Y"
4825,702,7,"Mewtwoita Y"
4826,702,8,"Mewtwoite Y"
4827,702,9,"Mewtwonite Y"
4828,703,1,バシャーモナイト
4829,703,3,번치코나이트
4830,703,5,Braségalite
4831,703,6,Lohgocknit
4832,703,7,Blazikenita
4833,703,8,Blazikenite
4834,703,9,Blazikenite
4835,704,1,チャーレムナイト
4836,704,3,요가램나이트
4837,704,5,Charminite
4838,704,6,Meditalisnit
4839,704,7,Medichamita
4840,704,8,Medichamite
4841,704,9,Medichamite
4842,705,1,ヘルガナイト
4843,705,3,헬가나이트
4844,705,5,Démolossite
4845,705,6,Hundemonit
4846,705,7,Houndoomita
4847,705,8,Houndoomite
4848,705,9,Houndoominite
4849,706,1,ボスゴドラナイト
4850,706,3,보스로라나이트
4851,706,5,Galekingite
4852,706,6,Stollossnit
4853,706,7,Aggronita
4854,706,8,Aggronite
4855,706,9,Aggronite
4856,707,1,ジュペッタナイト
4857,707,3,다크펫나이트
4858,707,5,Branettite
4859,707,6,Banetteonit
4860,707,7,Banettita
4861,707,8,Banettite
4862,707,9,Banettite
4863,708,1,バンギラスナイト
4864,708,3,마기라스나이트
4865,708,5,Tyranocivite
4866,708,6,Despotarnit
4867,708,7,Tyranitarita
4868,708,8,Tyranitarite
4869,708,9,Tyranitarite
4870,709,1,ハッサムナイト
4871,709,3,핫삼나이트
4872,709,5,Cizayoxite
4873,709,6,Scheroxnit
4874,709,7,Scizorita
4875,709,8,Scizorite
4876,709,9,Scizorite
4877,710,1,カイロスナイト
4878,710,3,쁘사이저나이트
4879,710,5,Scarabruite
4880,710,6,Pinsirnit
4881,710,7,Pinsirita
4882,710,8,Pinsirite
4883,710,9,Pinsirite
4884,711,1,プテラナイト
4885,711,3,프테라나이트
4886,711,5,Ptéraïte
4887,711,6,Aerodactylonit
4888,711,7,Aerodactylita
4889,711,8,Aerodactylite
4890,711,9,Aerodactylite
4891,712,1,ルカリオナイト
4892,712,3,루카리오나이트
4893,712,5,Lucarite
4894,712,6,Lucarionit
4895,712,7,Lucarita
4896,712,8,Lucarite
4897,712,9,Lucarionite
4898,713,1,ユキノオナイト
4899,713,3,눈설왕나이트
4900,713,5,Blizzarite
4901,713,6,Rexblisarnit
4902,713,7,Abomasnowita
4903,713,8,Abomasnowite
4904,713,9,Abomasite
4905,714,1,ガルーラナイト
4906,714,3,캥카나이트
4907,714,5,Kangourexite
4908,714,6,Kangamanit
4909,714,7,Kangaskhanita
4910,714,8,Kangaskhanite
4911,714,9,Kangaskhanite
4912,715,1,ギャラドスナイト
4913,715,3,갸라도스나이트
4914,715,5,Léviatorite
4915,715,6,Garadosnit
4916,715,7,Gyaradosita
4917,715,8,Gyaradosite
4918,715,9,Gyaradosite
4919,716,1,アブソルナイト
4920,716,3,앱솔나이트
4921,716,5,Absolite
4922,716,6,Absolnit
4923,716,7,Absolita
4924,716,8,Absolite
4925,716,9,Absolite
4926,717,1,リザードナイトＹ
4927,717,3,리자몽나이트Y
4928,717,5,"Dracaufite Y"
4929,717,6,"Gluraknit Y"
4930,717,7,"Charizardita Y"
4931,717,8,"Charizardite Y"
4932,717,9,"Charizardite Y"
4933,718,1,フーディナイト
4934,718,3,후디나이트
4935,718,5,Alakazamite
4936,718,6,Simsalanit
4937,718,7,Alakazamita
4938,718,8,Alakazamite
4939,718,9,Alakazite
4940,719,1,ヘラクロスナイト
4941,719,3,헤라크로스나이트
4942,719,5,Scarhinoïte
4943,719,6,Skarabornit
4944,719,7,Heracrossita
4945,719,8,Heracrossite
4946,719,9,Heracronite
4947,720,1,クチートナイト
4948,720,3,입치트나이트
4949,720,5,Mysdibulite
4950,720,6,Flunkifernit
4951,720,7,Mawilita
4952,720,8,Mawilite
4953,720,9,Mawilite
4954,721,1,ライボルトナイト
4955,721,3,썬더볼트나이트
4956,721,5,Élecsprintite
4957,721,6,Voltensonit
4958,721,7,Manectricita
4959,721,8,Manectricite
4960,721,9,Manectite
4961,722,1,ガブリアスナイト
4962,722,3,한카리아스나이트
4963,722,5,Carchacrokite
4964,722,6,Knakracknit
4965,722,7,Garchompita
4966,722,8,Garchompite
4967,722,9,Garchompite
4968,723,1,ロゼルのみ
4969,723,3,로셀열매
4970,723,5,"Baie Selro"
4971,723,6,Hibisbeere
4972,723,7,"Baya Hibis"
4973,723,8,Baccarcadè
4974,723,9,"Roseli Berry"
4975,724,1,アッキのみ
4976,724,3,악키열매
4977,724,5,"Baie Éka"
4978,724,6,Akibeere
4979,724,7,"Baya Biglia"
4980,724,8,Baccalighia
4981,724,9,"Kee Berry"
4982,725,1,タラプのみ
4983,725,3,타라프열매
4984,725,5,"Baie Rangma"
4985,725,6,Tarabeere
4986,725,7,"Baya Maranga"
4987,725,8,Baccapane
4988,725,9,"Maranga Berry"
4989,726,1,バーゲンチケット
4990,726,3,바겐세일티켓
4991,726,5,"Bon Réduction"
4992,726,6,Rabattmarke
4993,726,7,"Vale Descuento"
4994,726,8,"Buono sconto"
4995,726,9,"Discount Coupon"
4996,727,1,ふしぎなおきもの
4997,727,3,이상한장식품
4998,727,5,"Bibelot Bizarre"
4999,727,6,Skurriloskulptur
5000,727,7,"Estatuilla Rara"
5001,727,8,"Strano ninnolo"
5002,727,9,"Strange Souvenir"
5003,728,1,ミアレガレット
5004,728,3,미르갈레트
5005,728,5,"Galette Illumis"
5006,728,6,Illumina-Galette
5007,728,7,"Crêpe Luminalia"
5008,728,8,"Pan di Lumi"
5009,728,9,"Lumiose Galette"
5010,729,1,アゴのカセキ
5011,729,3,턱화석
5012,729,5,"Fossile Mâchoire"
5013,729,6,Kieferfossil
5014,729,7,"Fósil Mandíbula"
5015,729,8,Fossilmascella
5016,729,9,"Jaw Fossil"
5017,730,1,ヒレのカセキ
5018,730,3,지느러미화석
5019,730,5,"Fossile Nageoire"
5020,730,6,Flossenfossil
5021,730,7,"Fósil Aleta"
5022,730,8,Fossilpinna
5023,730,9,"Sail Fossil"
5024,731,1,ようせいジュエル
5025,731,3,페어리주얼
5026,731,5,"Joyau Fée"
5027,731,6,Feenjuwel
5028,731,7,"Gema Hada"
5029,731,8,Bijoufolletto
5030,731,9,"Fairy Gem"
5031,732,1,たんけんこころえ
5032,732,3,탐험수칙
5033,732,5,"ABC Aventure"
5034,732,6,Abenteuerfibel
5035,732,7,"Guía de Máximas"
5036,732,8,"Guida Avventura"
5037,732,9,"Adventure Rules"
5038,733,1,エレベータのキー
5039,733,3,엘리베이터키
5040,733,5,"Clé Ascenseur"
5041,733,6,Liftschlüssel
5042,733,7,"Llave Ascensor"
5043,733,8,"Chiave ascensore"
5044,733,9,"Elevator Key"
5045,734,1,ホロキャスター
5046,734,3,홀로캐스터
5047,734,5,Holokit
5048,734,6,Holo-Log
5049,734,7,Holomisor
5050,734,8,Holovox
5051,734,9,"Holo Caster"
5052,735,1,カロスエンブレム
5053,735,3,칼로스엠블럼
5054,735,5,"Insigne de Kalos"
5055,735,6,Kalos-Emblem
5056,735,7,"Emblema Kalos"
5057,735,8,"Emblema di Kalos"
5058,735,9,"Honor of Kalos"
5059,736,1,すごそうないし
5060,736,3,대단할듯한돌
5061,736,5,"Pierre Insolite"
5062,736,6,"Kurioser Stein"
5063,736,7,"Piedra Insólita"
5064,736,8,"Sasso suggestivo"
5065,736,9,"Intriguing Stone"
5066,737,1,レンズケース
5067,737,3,렌즈케이스
5068,737,5,"Boîte Lentilles"
5069,737,6,Linsenetui
5070,737,7,Portalentillas
5071,737,8,Portalenti
5072,737,9,"Lens Case"
5073,738,1,ハンサムチケット
5074,738,3,핸섬티켓
5075,738,5,"Ticket Beladonis"
5076,738,6,LeBelle-Ticket
5077,738,7,"Boleto Handsome"
5078,738,8,"Carta Bellocchio"
5079,738,9,"Looker Ticket"
5080,739,1,メガリング
5081,739,3,메가링
5082,739,5,Méga-Anneau
5083,739,6,Mega-Ring
5084,739,7,Mega-Aro
5085,739,8,Megacerchio
5086,739,9,"Mega Ring"
5087,740,1,はつでんしょパス
5088,740,3,발전소패스
5089,740,5,"Passe Centrale"
5090,740,6,Kraftwerks-Pass
5091,740,7,"Pase Central"
5092,740,8,"Pass Centrale"
5093,740,9,"Power Plant Pass"
5094,741,1,はかせのてがみ
5095,741,3,박사의편지
5096,741,5,"Lettre du Prof"
5097,741,6,"Brief vom Prof"
5098,741,7,"Carta Profesor"
5099,741,8,"Lettera del Prof"
5100,741,9,"Prof's Letter"
5101,742,1,ローラースケート
5102,742,3,롤러스케이트
5103,742,5,Rollers
5104,742,6,Rollerskates
5105,742,7,Patines
5106,742,8,Pattini
5107,742,9,"Roller Skates"
5108,743,1,ハスボーじょうろ
5109,743,3,연꽃몬물뿌리개
5110,743,5,Nénurrosoir
5111,743,6,Loturzelkanne
5112,743,7,Lotadgadera
5113,743,8,Irrigalotad
5114,743,9,Sprinklotad
5115,744,1,ＴＭＶパス
5116,744,3,TMV패스
5117,744,5,"Passe TMV"
5118,744,6,TMV-Pass
5119,744,7,"Abono del TMV"
5120,744,8,"Pass TMV"
5121,744,9,"TMV Pass"
5122,745,1,わざマシン９６
5123,745,3,기술머신96
5124,745,5,CT96
5125,745,6,TM96
5126,745,7,MT96
5127,745,8,MT96
5128,745,9,TM96
5129,746,1,わざマシン９７
5130,746,3,기술머신97
5131,746,5,CT97
5132,746,6,TM97
5133,746,7,MT97
5134,746,8,MT97
5135,746,9,TM97
5136,747,1,わざマシン９８
5137,747,3,기술머신98
5138,747,5,CT98
5139,747,6,TM98
5140,747,7,MT98
5141,747,8,MT98
5142,747,9,TM98
5143,748,1,わざマシン９９
5144,748,3,기술머신99
5145,748,5,CT99
5146,748,6,TM99
5147,748,7,MT99
5148,748,8,MT99
5149,748,9,TM99
5150,749,1,わざマシン１００
5151,749,3,기술머신100
5152,749,5,CT100
5153,749,6,TM100
5154,749,7,MT100
5155,749,8,MT100
5156,749,9,TM100
