id,ability_id,version_group_id,language_id,flavor_text
1470,59,16,5,"Morphéo change de forme selon
le climat."
1471,59,16,6,"Formeo verändert seine Form
abhängig vom Wetter."
1472,59,16,7,"Se transforma según el tiempo
atmosférico."
1473,59,16,8,"La forma di Castform cambia in 
base alle condizioni atmosferiche. "
1474,59,16,9,"Castform transforms with
the weather."
1475,59,16,11,"天気で　ポワルンが
変化する。"
1476,60,5,9,"Prevents item theft."
1477,60,6,9,"Prevents item theft."
1478,60,7,9,"Prevents item theft."
1479,60,8,9,"Protects the Pokémon
from item theft."
1480,60,9,9,"Protects the Pokémon
from item theft."
1481,60,10,9,"Protects the Pokémon
from item theft."
1482,60,11,5,"Fait s’agripper à l’objet
pour en empêcher le vol."
1483,60,11,9,"Protects the Pokémon
from item theft."
1484,60,14,9,"Protects the Pokémon
from item theft."
1485,60,15,1,"ねんちゃくして
どうぐを　まもる。"
1486,60,15,3,"달라붙어서
도구를 지킨다."
1487,60,15,5,"Fait s’agripper à l’objet pour
en empêcher le vol."
1488,60,15,6,"Verhindert durch Klebe-Effekt
Item-Diebstähle."
1489,60,15,7,"Protege al Pokémon del robo
de objetos."
1490,60,15,8,"Protegge il Pokémon dal furto
di strumenti."
1491,60,15,9,"Protects the Pokémon
from item theft."
1492,60,15,11,"ねんちゃくして
道具を　守る。"
1493,60,16,1,"ねんちゃくして
どうぐを　まもる。"
1494,60,16,3,"달라붙어서
도구를 지킨다."
1495,60,16,5,"Fait s’agripper à l’objet pour
en empêcher le vol."
1496,60,16,6,"Verhindert durch Klebe-Effekt
Item-Diebstähle."
1497,60,16,7,"Protege al Pokémon del robo
de objetos."
1498,60,16,8,"Protegge il Pokémon dal furto
di strumenti."
1499,60,16,9,"Protects the Pokémon
from item theft."
1500,60,16,11,"ねんちゃくして
道具を　守る。"
1501,61,5,9,"Heals the body by shedding."
1502,61,6,9,"Heals the body by shedding."
1503,61,7,9,"Heals the body by shedding."
1504,61,8,9,"The Pokémon may heal its
own status problems."
1505,61,9,9,"The Pokémon may heal its
own status problems."
1506,61,10,9,"The Pokémon may heal its
own status problems."
1507,61,11,5,"Le Pokémon soigne parfois
ses problèmes de statut."
1508,61,11,9,"The Pokémon may heal its
own status problems."
1509,61,14,9,"The Pokémon may heal its
own status problems."
1510,61,15,1,"じょうたい　いじょうを
なおす　ことがある。"
1511,61,15,3,"상태 이상을
회복할 때가 있다."
1512,61,15,5,"Le Pokémon soigne parfois ses
problèmes de statut."
1513,61,15,6,"Das Pokémon heilt eventuell
seine Statusprobleme."
1514,61,15,7,"Cura los problemas de estado
mudando la piel."
1515,61,15,8,"Può curare i problemi di stato
del Pokémon."
1516,61,15,9,"The Pokémon may heal its
own status conditions."
1517,61,15,11,"状態異常を
治すことが　ある。"
1518,61,16,1,"じょうたい　いじょうを
なおす　ことがある。"
1519,61,16,3,"상태 이상을
회복할 때가 있다."
1520,61,16,5,"Le Pokémon soigne parfois ses
problèmes de statut."
1521,61,16,6,"Das Pokémon heilt eventuell
seine Statusprobleme."
1522,61,16,7,"Cura los problemas de estado
mudando la piel."
1523,61,16,8,"Può curare i problemi di stato
del Pokémon."
1524,61,16,9,"The Pokémon may heal its
own status conditions."
1525,61,16,11,"状態異常を
治すことが　ある。"
1526,62,5,9,"Ups ATTACK if suffering."
1527,62,6,9,"Ups ATTACK if suffering."
1528,62,7,9,"Ups ATTACK if suffering."
1529,62,8,9,"Boosts Attack if there is
a status problem."
1530,62,9,9,"Boosts Attack if there is
a status problem."
1531,62,10,9,"Boosts Attack if there is
a status problem."
1532,62,11,5,"Augmente l’Attaque s’il y
a un problème de statut."
1533,62,11,9,"Boosts Attack if there is
a status problem."
1534,62,14,9,"Boosts Attack if there is
a status problem."
1535,62,15,1,"じょうたい　いじょうで
こうげきが　あがる。"
1536,62,15,3,"상태 이상이 되면
공격이 올라간다."
1537,62,15,5,"Augmente l’Attaque s’il y a un
problème de statut."
1538,62,15,6,"Steigert bei Statusproblemen
den Angriffs-Wert."
1539,62,15,7,"Sube el Ataque si sufre un
problema de estado."
1540,62,15,8,"Aumenta l’Attacco in caso di
problemi di stato."
1541,62,15,9,"Boosts the Attack stat if the
Pokémon has a status condition."
1542,62,15,11,"状態異常で
攻撃が　あがる。"
1543,62,16,1,"じょうたい　いじょうで
こうげきが　あがる。"
1544,62,16,3,"상태 이상이 되면
공격이 올라간다."
1545,62,16,5,"Augmente l’Attaque s’il y a un
problème de statut."
1546,62,16,6,"Steigert bei Statusproblemen
den Angriffs-Wert."
1547,62,16,7,"Sube el Ataque si sufre un
problema de estado."
1548,62,16,8,"Aumenta l’Attacco in caso di
problemi di stato."
1549,62,16,9,"Boosts the Attack stat if the
Pokémon has a status condition."
1550,62,16,11,"状態異常で
攻撃が　あがる。"
1551,63,5,9,"Ups DEFENSE if suffering."
1552,63,6,9,"Ups DEFENSE if suffering."
1553,63,7,9,"Ups DEFENSE if suffering."
1554,63,8,9,"Boosts Defense if there is
a status problem."
1555,63,9,9,"Boosts Defense if there is
a status problem."
1556,63,10,9,"Ups Defense if there is
a status problem."
1557,63,11,5,"Augmente la Défense s’il y
a un problème de statut."
1558,63,11,9,"Ups Defense if there is
a status problem."
1559,63,14,9,"Ups Defense if there is
a status problem."
1560,63,15,1,"じょうたい　いじょうで
ぼうぎょが　あがる。"
1561,63,15,3,"상태 이상이 되면
방어가 올라간다."
1562,63,15,5,"Augmente la Défense s’il y a
un problème de statut."
1563,63,15,6,"Steigert bei Statusproblemen
die Verteidigung."
1564,63,15,7,"Sube la Defensa si sufre un
problema de estado."
1565,63,15,8,"Aumenta la Difesa in caso di
problemi di stato."
1566,63,15,9,"Boosts the Defense stat if the
Pokémon has a status condition."
1567,63,15,11,"状態異常で
防御が　あがる。"
1568,63,16,1,"じょうたい　いじょうで
ぼうぎょが　あがる。"
1569,63,16,3,"상태 이상이 되면
방어가 올라간다."
1570,63,16,5,"Augmente la Défense s’il y a
un problème de statut."
1571,63,16,6,"Steigert bei Statusproblemen
die Verteidigung."
1572,63,16,7,"Sube la Defensa si sufre un
problema de estado."
1573,63,16,8,"Aumenta la Difesa in caso di
problemi di stato."
1574,63,16,9,"Boosts the Defense stat if the
Pokémon has a status condition."
1575,63,16,11,"状態異常で
防御が　あがる。"
1576,64,5,9,"Draining causes injury."
1577,64,6,9,"Draining causes injury."
1578,64,7,9,"Draining causes injury."
1579,64,8,9,"Inflicts damage on foes
using any draining move."
1580,64,9,9,"Inflicts damage on foes
using any draining move."
1581,64,10,9,"Inflicts damage on foes
using any draining move."
1582,64,11,5,"Blesse l’ennemi qui draine
l’énergie du Pokémon."
1583,64,11,9,"Damages attackers
using any draining move."
1584,64,14,9,"Damages attackers
using any draining move."
1585,64,15,1,"すいとった　あいての
ＨＰを　へらす。"
1586,64,15,3,"흡수한 상대의
HP를 줄인다."
1587,64,15,5,"Blesse l’attaquant qui draine
l’énergie du Pokémon."
1588,64,15,6,"Schadet Angreifern,
die Saug-Attacken einsetzen."
1589,64,15,7,"Hiere a los Pokémon que drenan
PS."
1590,64,15,8,"Danneggia i Pokémon che usano
mosse ruba-PS."
1591,64,15,9,"Damages attackers
using any draining move."
1592,64,15,11,"吸いとった　相手の
ＨＰを　減らす。"
1593,64,16,1,"すいとった　あいての
ＨＰを　へらす。"
1594,64,16,3,"흡수한 상대의
HP를 줄인다."
1595,64,16,5,"Blesse l’attaquant qui draine
l’énergie du Pokémon."
1596,64,16,6,"Schadet Angreifern,
die Saug-Attacken einsetzen."
1597,64,16,7,"Hiere a los Pokémon que drenan
PS."
1598,64,16,8,"Danneggia i Pokémon che usano
mosse ruba-PS."
1599,64,16,9,"Damages attackers
using any draining move."
1600,64,16,11,"吸いとった　相手の
ＨＰを　減らす。"
1601,65,5,9,"Ups GRASS moves in a pinch."
1602,65,6,9,"Ups GRASS moves in a pinch."
1603,65,7,9,"Ups GRASS moves in a pinch."
1604,65,8,9,"Powers up Grass-type
moves in a pinch."
1605,65,9,9,"Powers up Grass-type
moves in a pinch."
1606,65,10,9,"Powers up Grass-type
moves in a pinch."
1607,65,11,5,"Booste les capacités
Plante en cas de besoin."
1608,65,11,9,"Powers up Grass-type
moves in a pinch."
1609,65,14,9,"Powers up Grass-type
moves in a pinch."
1610,65,15,1,"ピンチのとき　くさの
いりょくが　あがる。"
1611,65,15,3,"위급할 때 풀타입의
위력이 올라간다."
1612,65,15,5,"Booste les capacités Plante en
cas de besoin."
1613,65,15,6,"Erhöht in Notfällen die Stärke
von Pflanzen-Attacken."
1614,65,15,7,"Potencia los ataques de tipo
Planta en un apuro."
1615,65,15,8,"Quando si è in difficoltà, potenzia
le mosse di tipo Erba."
1616,65,15,9,"Powers up Grass-type moves
when the Pokémon is in trouble."
1617,65,15,11,"ピンチのとき　くさの
威力が　あがる。"
1618,65,16,1,"ピンチのとき　くさの
いりょくが　あがる。"
1619,65,16,3,"위급할 때 풀타입의
위력이 올라간다."
1620,65,16,5,"Booste les capacités Plante en
cas de besoin."
1621,65,16,6,"Erhöht in Notfällen die Stärke
von Pflanzen-Attacken."
1622,65,16,7,"Potencia los ataques de tipo
Planta en un apuro."
1623,65,16,8,"Quando si è in difficoltà, potenzia  
le mosse di tipo Erba."
1624,65,16,9,"Powers up Grass-type moves
when the Pokémon is in trouble."
1625,65,16,11,"ピンチのとき　くさの
威力が　あがる。"
1626,66,5,9,"Ups FIRE moves in a pinch."
1627,66,6,9,"Ups FIRE moves in a pinch."
1628,66,7,9,"Ups FIRE moves in a pinch."
1629,66,8,9,"Powers up Fire-type
moves in a pinch."
1630,66,9,9,"Powers up Fire-type
moves in a pinch."
1631,66,10,9,"Powers up Fire-type
moves in a pinch."
1632,66,11,5,"Booste les capacités
Feu en cas de besoin."
1633,66,11,9,"Powers up Fire-type
moves in a pinch."
1634,66,14,9,"Powers up Fire-type
moves in a pinch."
1635,66,15,1,"ピンチのとき　ほのおの
いりょくが　あがる。"
1636,66,15,3,"위급할 때 불꽃타입의
위력이 올라간다."
1637,66,15,5,"Booste les capacités Feu en
cas de besoin."
1638,66,15,6,"Erhöht in Notfällen die Stärke
von Feuer-Attacken."
1639,66,15,7,"Potencia los ataques de tipo
Fuego en un apuro."
1640,66,15,8,"Quando si è in difficoltà, potenzia
le mosse di tipo Fuoco."
1641,66,15,9,"Powers up Fire-type moves when
the Pokémon is in trouble."
1642,66,15,11,"ピンチのとき　ほのおの
威力が　あがる。"
1643,66,16,1,"ピンチのとき　ほのおの
いりょくが　あがる。"
1644,66,16,3,"위급할 때 불꽃타입의
위력이 올라간다."
1645,66,16,5,"Booste les capacités Feu en
cas de besoin."
1646,66,16,6,"Erhöht in Notfällen die Stärke
von Feuer-Attacken."
1647,66,16,7,"Potencia los ataques de tipo
Fuego en un apuro."
1648,66,16,8,"Quando si è in difficoltà, potenzia  
le mosse di tipo Fuoco."
1649,66,16,9,"Powers up Fire-type moves when
the Pokémon is in trouble."
1650,66,16,11,"ピンチのとき　ほのおの
威力が　あがる。"
1651,67,5,9,"Ups WATER moves in a pinch."
1652,67,6,9,"Ups WATER moves in a pinch."
1653,67,7,9,"Ups WATER moves in a pinch."
1654,67,8,9,"Powers up Water-type
moves in a pinch."
1655,67,9,9,"Powers up Water-type
moves in a pinch."
1656,67,10,9,"Powers up Water-type
moves in a pinch."
1657,67,11,5,"Booste les capacités
Eau en cas de besoin."
1658,67,11,9,"Powers up Water-type
moves in a pinch."
1659,67,14,9,"Powers up Water-type
moves in a pinch."
1660,67,15,1,"ピンチのとき　みずの
いりょくが　あがる。"
1661,67,15,3,"위급할 때 물타입의
위력이 올라간다."
1662,67,15,5,"Booste les capacités Eau en
cas de besoin."
1663,67,15,6,"Erhöht in Notfällen die Stärke
von Wasser-Attacken."
1664,67,15,7,"Potencia los ataques de tipo
Agua en un apuro."
1665,67,15,8,"Quando si è in difficoltà, potenzia
le mosse di tipo Acqua."
1666,67,15,9,"Powers up Water-type moves
when the Pokémon is in trouble."
1667,67,15,11,"ピンチのとき　みずの
威力が　あがる。"
1668,67,16,1,"ピンチのとき　 ずの
いりょくが　あがる。"
1669,67,16,3,"위급할 때 물타입의
위력이 올라간다."
1670,67,16,5,"Booste les capacités Eau en
cas de besoin."
1671,67,16,6,"Erhöht in Notfällen die Stärke
von Wasser-Attacken."
1672,67,16,7,"Potencia los ataques de tipo
Agua en un apuro."
1673,67,16,8,"Quando si è in difficoltà, potenzia  
le mosse di tipo Acqua."
1674,67,16,9,"Powers up Water-type moves
when the Pokémon is in trouble."
1675,67,16,11,"ピンチのとき　 ずの
威力が　あがる。"
1676,68,5,9,"Ups BUG moves in a pinch."
1677,68,6,9,"Ups BUG moves in a pinch."
1678,68,7,9,"Ups BUG moves in a pinch."
1679,68,8,9,"Powers up Bug-type
moves in a pinch."
1680,68,9,9,"Powers up Bug-type
moves in a pinch."
1681,68,10,9,"Powers up Bug-type
moves in a pinch."
1682,68,11,5,"Booste les capacités
Insecte en cas de besoin."
1683,68,11,9,"Powers up Bug-type
moves in a pinch."
1684,68,14,9,"Powers up Bug-type
moves in a pinch."
1685,68,15,1,"ピンチのとき　むしの
いりょくが　あがる。"
1686,68,15,3,"위급할 때 벌레타입의
위력이 올라간다."
1687,68,15,5,"Booste les capacités Insecte en
cas de besoin."
1688,68,15,6,"Erhöht in Notfällen die Stärke
von Käfer-Attacken."
1689,68,15,7,"Potencia los ataques de tipo
Bicho en un apuro."
1690,68,15,8,"Quando si è in difficoltà, potenzia
le mosse di tipo Coleottero."
1691,68,15,9,"Powers up Bug-type moves when
the Pokémon is in trouble."
1692,68,15,11,"ピンチのとき　むしの
威力が　あがる。"
1693,68,16,1,"ピンチのとき　むしの
いりょくが　あがる。"
1694,68,16,3,"위급할 때 벌레타입의
위력이 올라간다."
1695,68,16,5,"Booste les capacités Insecte en
cas de besoin."
1696,68,16,6,"Erhöht in Notfällen die Stärke
von Käfer-Attacken."
1697,68,16,7,"Potencia los ataques de tipo
Bicho en un apuro."
1698,68,16,8,"Quando si è in difficoltà, potenzia  
le mosse di tipo Coleottero."
1699,68,16,9,"Powers up Bug-type moves when
the Pokémon is in trouble."
1700,68,16,11,"ピンチのとき　むしの
威力が　あがる。"
1701,69,5,9,"Prevents recoil damage."
1702,69,6,9,"Prevents recoil damage."
1703,69,7,9,"Prevents recoil damage."
1704,69,8,9,"Protects the Pokémon
from recoil damage."
1705,69,9,9,"Protects the Pokémon
from recoil damage."
1706,69,10,9,"Protects the Pokémon
from recoil damage."
1707,69,11,5,"Protège le Pokémon des
dégâts de contrecoups."
1708,69,11,9,"Protects the Pokémon
from recoil damage."
1709,69,14,9,"Protects the Pokémon
from recoil damage."
1710,69,15,1,"ぶつかっても
はんどうを　うけない。"
1711,69,15,3,"부딪쳐도
반동을 받지 않는다."
1712,69,15,5,"Protège le Pokémon des dégâts
de contrecoups."
1713,69,15,6,"Verhindert Schaden, der durch
Rückstoß entsteht."
1714,69,15,7,"Impide que el Pokémon se dañe
con sus movimientos."
1715,69,15,8,"Protegge il Pokémon dai
contraccolpi."
1716,69,15,9,"Protects the Pokémon
from recoil damage."
1717,69,15,11,"ぶつかっても
反動を　受けない。"
1718,69,16,1,"ぶつかっても
はんどうを　うけない。"
1719,69,16,3,"부딪쳐도
반동을 받지 않는다."
1720,69,16,5,"Protège le Pokémon des dégâts
de contrecoups."
1721,69,16,6,"Verhindert Schaden, der durch
Rückstoß entstehen würde."
1722,69,16,7,"Impide que el Pokémon se dañe
con sus movimientos."
1723,69,16,8,"Protegge il Pokémon dai
contraccolpi."
1724,69,16,9,"Protects the Pokémon
from recoil damage."
1725,69,16,11,"ぶつかっても
反動を　受けない。"
1726,70,5,9,"Summons sunlight in battle."
1727,70,6,9,"Summons sunlight in battle."
1728,70,7,9,"Summons sunlight in battle."
1729,70,8,9,"The Pokémon makes it
sunny if it is in battle."
1730,70,9,9,"The Pokémon makes it
sunny if it is in battle."
1731,70,10,9,"The Pokémon makes it
sunny if it is in battle."
1732,70,11,5,"Intensifie les rayons du
soleil pendant le combat."
1733,70,11,9,"Turns the sunlight harsh
if it is in battle."
1734,70,14,9,"Turns the sunlight harsh
if it is in battle."
1735,70,15,1,"せんとうに　でると
ひざしが　つよくなる。"
1736,70,15,3,"배틀에 나가면
햇살이 강해진다."
1737,70,15,5,"Le soleil se met à briller quand
ce Pokémon rejoint le combat."
1738,70,15,6,"Erzeugt im Kampf gleißendes
Sonnenlicht."
1739,70,15,7,"El sol sale si el Pokémon entra en
combate."
1740,70,15,8,"Il sole brilla intensamente quando
il Pokémon entra in campo."
1741,70,15,9,"Turns the sunlight harsh when
the Pokémon enters a battle."
1742,70,15,11,"戦闘に　でると
日差しが　強くなる。"
1743,70,16,1,"せんとうに　でると
ひざしが　つよくなる。"
1744,70,16,3,"배틀에 나가면
햇살이 강해진다."
1745,70,16,5,"Le soleil se met à briller quand
ce Pokémon rejoint le combat."
1746,70,16,6,"Erzeugt im Kampf gleißendes
Sonnenlicht."
1747,70,16,7,"El sol sale si el Pokémon entra en
combate."
1748,70,16,8,"Il sole brilla intensamente quando 
il Pokémon entra in campo."
1749,70,16,9,"Turns the sunlight harsh when
the Pokémon enters a battle."
1750,70,16,11,"戦闘に　でると
日差しが　強くなる。"
1751,71,5,9,"Prevents fleeing."
1752,71,6,9,"Prevents fleeing."
1753,71,7,9,"Prevents fleeing."
1754,71,8,9,"Prevents the foe from
fleeing."
1755,71,9,9,"Prevents the foe from
fleeing."
1756,71,10,9,"Prevents the foe from
fleeing."
1757,71,11,5,"Empêche l’ennemi de
s’enfuir."
