id,move_id,version_group_id,language_id,flavor_text
2662,99,15,7,"Al usarse, aumenta el Ataque del usuario cada vez
que es golpeado."
2663,99,15,8,"Questa mossa ha il potere di aumentare
la statistica Attacco ogni volta che chi la usa
viene colpito durante una lotta."
2664,99,15,9,"As long as this move is in use, the power
of rage raises the Attack stat each
time the user is hit in battle."
2665,99,15,11,"技を　だしたときに　攻撃を
受けると　怒りの　力で
攻撃が　あがる。"
2666,99,16,1,"わざを　だしたときに　こうげきを
うけると　いかりの　ちからで
こうげきが　あがる。"
2667,99,16,3,"기술을 썼을 때 공격을
받으면 분노의 힘으로
공격이 올라간다."
2668,99,16,5,"Une fois activée, cette capacité augmente
l’Attaque du lanceur à mesure que celui-ci
subit des attaques."
2669,99,16,6,"Erhöht Angriff des Anwenders, wenn dieser
getroffen wird, solange die Attacke aktiviert ist."
2670,99,16,7,"Al usarse, aumenta el Ataque del usuario cada vez
que es golpeado."
2671,99,16,8,"Questa mossa ha il potere di aumentare
la statistica Attacco ogni volta che chi la usa
viene colpito durante una lotta."
2672,99,16,9,"As long as this move is in use, the power
of rage raises the Attack stat each
time the user is hit in battle."
2673,99,16,11,"技を　だしたときに　攻撃を
受けると　怒りの　力で
攻撃が　あがる。"
2674,100,3,9,"A move for fleeing
from battle."
2675,100,4,9,"A move for fleeing
from battle."
2676,100,5,9,"A psychic move for fleeing
from battle instantly."
2677,100,6,9,"A psychic move for fleeing
from battle instantly."
2678,100,7,9,"Use it to flee from
any wild POKéMON.
Also warps to the
last POKé CENTER."
2679,100,8,9,"Use it to flee from
any wild Pokémon.
It may also be used
to warp to the last
Poké Center visited."
2680,100,9,9,"Use it to flee from
any wild Pokémon.
It may also be used
to warp to the last
Poké Center visited."
2681,100,10,9,"Use it to flee from
any wild Pokémon.
It can also warp to
the last Pokémon
Center visited."
2682,100,11,5,"Permet de fuir un Pokémon sauvage.
Permet aussi de revenir au dernier
Centre Pokémon visité."
2683,100,11,9,"Use it to flee from any wild Pokémon.
It can also warp to the last Pokémon
Center visited."
2684,100,14,9,"Use it to flee from any wild Pokémon.
It can also warp to the last Pokémon
Center visited."
2685,100,15,1,"やせい　ポケモンとの　せんとうを
やめる。さいごに　はいった
ポケセンの　ある　まちにも　いける。"
2686,100,15,3,"야생 포켓몬과 배틀을 그만둔다.
마지막에 들어갔던
포켓몬센터가 있는 도시에도 갈 수 있다."
2687,100,15,5,"Permet de fuir un Pokémon sauvage.
Permet aussi de revenir au dernier Centre
Pokémon visité."
2688,100,15,6,"Ermöglicht die sofortige Flucht vor wilden
Pokémon. Kann den Anwender außerdem zum
zuletzt besuchten Pokémon-Center teleportieren."
2689,100,15,7,"Permite huir al instante de combates contra
Pokémon salvajes o viajar al último Centro
Pokémon visitado."
2690,100,15,8,"Fa fuggire dai Pokémon selvatici. Fuori dalla lotta
porta all’ultimo Centro Pokémon visitato."
2691,100,15,9,"Use it to flee from any wild Pokémon.
It can also warp to the last Pokémon
Center visited."
2692,100,15,11,"野生ポケモンとの　戦闘を　やめる。
最後に　はいった
ポケセンの　ある　街にも　行ける。"
2693,100,16,1,"やせい　ポケモンとの　せんとうを
やめる。さいごに　はいった
ポケセンの　ある　まちにも　いける。"
2694,100,16,3,"야생 포켓몬과 배틀을 그만둔다.
마지막에 들어갔던
포켓몬센터가 있는 도시에도 갈 수 있다."
2695,100,16,5,"Permet de fuir un Pokémon sauvage.
Permet aussi de revenir au dernier Centre
Pokémon visité."
2696,100,16,6,"Ermöglicht die sofortige Flucht vor wilden
Pokémon. Kann den Anwender außerdem zum
zuletzt besuchten Pokémon-Center teleportieren."
2697,100,16,7,"Permite huir al instante de combates contra Pokémon 
salvajes o viajar al último Centro Pokémon visitado. "
2698,100,16,8,"Fa fuggire dai Pokémon selvatici. Fuori dalla lotta
porta all’ultimo Centro Pokémon visitato."
2699,100,16,9,"Use it to flee from any wild Pokémon.
It can also warp to the last Pokémon
Center visited."
2700,100,16,11,"野生ポケモンとの　戦闘を　やめる。
最後に　はいった
ポケセンの　ある　街にも　行ける。"
2701,101,3,9,"The user's level
equals damage HP."
2702,101,4,9,"The user's level
equals damage HP."
2703,101,5,9,"Inflicts damage identical
to the user’s level."
2704,101,6,9,"Inflicts damage identical
to the user’s level."
2705,101,7,9,"An attack with a
mirage that inflicts
damage matching
the user’s level."
2706,101,8,9,"The user makes the
foe see a mirage.
It inflicts damage
matching the user’s
level."
2707,101,9,9,"The user makes the
foe see a mirage.
It inflicts damage
matching the user’s
level."
2708,101,10,9,"The user makes the
foe see a mirage.
It inflicts damage
matching the user’s
level."
2709,101,11,5,"Le lanceur invoque un mirage. Inflige des
dégâts équivalents au niveau du lanceur."
2710,101,11,9,"The user makes the target see a
frightening mirage. It inflicts damage
matching the user’s level."
2711,101,14,9,"The user makes the target see a
frightening mirage. It inflicts damage
matching the user’s level."
2712,101,15,1,"おそろしい　まぼろしを　みせて
じぶんの　レベルと　おなじ　だけの
ダメージを　あいてに　あたえる。"
2713,101,15,3,"무시무시한 환상을 보게 해서
자신의 레벨과 똑같은 만큼의
데미지를 상대에게 준다."
2714,101,15,5,"Le lanceur invoque un mirage.
Inflige des dégâts équivalents au niveau du
lanceur."
2715,101,15,6,"Das Ziel sieht eine Illusion. Richtet Schaden
gemäß dem Level des Anwenders an."
2716,101,15,7,"Produce un espejismo ante el objetivo, que pierde
tantos PS como nivel tenga el agresor."
2717,101,15,8,"Fa apparire un orribile miraggio al bersaglio
e infligge un danno pari al livello di chi la usa."
2718,101,15,9,"The user makes the target see a
frightening mirage. It inflicts damage
equal to the user’s level."
2719,101,15,11,"恐ろしい　幻を　みせて
自分の　レベルと　同じだけの
ダメージを　相手に　与える。"
2720,101,16,1,"おそろしい　まぼろしを　 せて
じぶんの　レベルと　おなじ　だけの
ダメージを　あいてに　あたえる。"
2721,101,16,3,"무시무시한 환상을 보게 해서
자신의 레벨과 똑같은 만큼의
데미지를 상대에게 준다."
2722,101,16,5,"Le lanceur invoque un mirage.
Inflige des dégâts équivalents au niveau du
lanceur."
2723,101,16,6,"Das Ziel sieht eine Illusion. Richtet Schaden
gemäß dem Level des Anwenders an."
2724,101,16,7,"Produce un espejismo ante el objetivo, que pierde 
tantos PS como nivel tenga el agresor."
2725,101,16,8,"Fa apparire un orribile miraggio al bersaglio
e infligge un danno pari al livello di chi la usa."
2726,101,16,9,"The user makes the target see a
frightening mirage. It inflicts damage
equal to the user’s level."
2727,101,16,11,"恐ろしい　幻を　 せて
自分の　レベルと　同じだけの
ダメージを　相手に　与える。"
2728,102,3,9,"Copies a move used
by the foe."
2729,102,4,9,"Copies a move used
by the foe."
2730,102,5,9,"Copies a move used by the
foe during one battle."
2731,102,6,9,"Copies a move used by the
foe during one battle."
2732,102,7,9,"The user copies the
move last used by
the foe for the
rest of the battle."
2733,102,8,9,"The user copies the
move last used by
the foe. The move can
be used for the rest
of the battle."
2734,102,9,9,"The user copies the
move last used by
the foe. The move can
be used for the rest
of the battle."
2735,102,10,9,"The user copies the
move last used by
the foe. The move can
be used for the rest
of the battle."
2736,102,11,5,"Le lanceur copie la dernière capacité
utilisée par la cible et la conserve
tant qu’il reste au combat."
2737,102,11,9,"The user copies the target’s last move.
The move can be used during battle
until the Pokémon is switched out."
2738,102,14,9,"The user copies the target’s last move.
The move can be used during battle
until the Pokémon is switched out."
2739,102,15,1,"あいてが　さいごに　つかった　わざを
せんとうの　あいだ
じぶんの　わざに　することが　できる。"
2740,102,15,3,"상대가 마지막에 사용한 기술을
배틀을 하는 동안
자신의 기술로 만들 수 있다."
2741,102,15,5,"Le lanceur copie la dernière capacité utilisée par
la cible et la conserve tant qu’il reste au combat."
2742,102,15,6,"Kopiert die zuvor ausgeführte Attacke des Zieles.
Kann im Kampf bis zur Auswechslung verwendet
werden."
2743,102,15,7,"Copia el último movimiento usado por el objetivo.
Dicho movimiento se podrá usar mientras el
Pokémon no sea cambiado."
2744,102,15,8,"Copia l’ultima mossa usata dal bersaglio. La mossa
copiata si può utilizzare fino alla sostituzione
del Pokémon che l’ha usata."
2745,102,15,9,"The user copies the target’s last move.
The move can be used during battle
until the Pokémon is switched out."
2746,102,15,11,"相手が　最後に　使った　技を
戦闘の　あいだ
自分の　技に　することが　できる。"
2747,102,16,1,"あいてが　さいごに　つかった　わざを
せんとうの　あいだ
じぶんの　わざに　することが　できる。"
2748,102,16,3,"상대가 마지막에 사용한 기술을
배틀을 하는 동안
자신의 기술로 만들 수 있다."
2749,102,16,5,"Le lanceur copie la dernière capacité utilisée par
la cible et la conserve tant qu’il reste au combat."
2750,102,16,6,"Kopiert die zuvor ausgeführte Attacke des Zieles.
Kann im Kampf bis zur Auswechslung verwendet
werden."
2751,102,16,7,"Copia el último movimiento usado por el objetivo, y 
puede utilizarlo mientras esté en el combate.
"
2752,102,16,8,"Chi la usa copia l’ultima mossa usata dal bersaglio
e la conserva finché rimane in campo."
2753,102,16,9,"The user copies the target’s last move.
The move can be used during battle
until the Pokémon is switched out."
2754,102,16,11,"相手が　最後に　使った　技を
戦闘の　あいだ
自分の　技に　することが　できる。"
2755,103,3,9,"Sharply reduces
the foe's DEFENSE."
2756,103,4,9,"Sharply reduces
the foe's DEFENSE."
2757,103,5,9,"Emits a screech to sharply
reduce the foe’s DEFENSE."
2758,103,6,9,"Emits a screech to sharply
reduce the foe’s DEFENSE."
2759,103,7,9,"An ear-splitting
screech is emitted
to sharply reduce
the foe’s DEFENSE."
2760,103,8,9,"An earsplitting
screech is emitted to
sharply reduce the
foe’s Defense stat.
"
2761,103,9,9,"An earsplitting
screech is emitted to
sharply reduce the
foe’s Defense stat.
"
2762,103,10,9,"An earsplitting
screech is emitted to
sharply reduce the
foe’s Defense stat.
"
2763,103,11,5,"Cri strident qui baisse beaucoup
la Défense ennemie."
2764,103,11,9,"An earsplitting screech harshly reduces
the target’s Defense stat."
2765,103,14,9,"An earsplitting screech harshly reduces
the target’s Defense stat."
2766,103,15,1,"おもわず　みみを　ふさぎたくなる
いやなおとを　だして
あいての　ぼうぎょを　がくっと　さげる。"
2767,103,15,3,"그만 귀를 막아버리고 싶은
싫은 소리를 내어
상대의 방어를 크게 떨어뜨린다."
2768,103,15,5,"Cri strident qui baisse beaucoup la Défense
de l’ennemi."
2769,103,15,6,"Stößt einen Schrei aus, um die Verteidigung
des Zieles stark zu senken."
2770,103,15,7,"Alarido agudo que reduce mucho la Defensa del
objetivo."
2771,103,15,8,"Stridio assordante che riduce di molto la Difesa
del bersaglio."
2772,103,15,9,"An earsplitting screech harshly lowers
the target’s Defense stat."
2773,103,15,11,"おもわず　耳を　ふさぎたくなる
いやなおとを　だして
相手の　防御を　がくっと　さげる。"
2774,103,16,1,"おもわず　  を　ふさぎたくなる
いやなおとを　だして
あいての　ぼうぎょを　がくっと　さげる。"
2775,103,16,3,"그만 귀를 막아버리고 싶은
싫은 소리를 내어
상대의 방어를 크게 떨어뜨린다."
2776,103,16,5,"Cri strident qui baisse beaucoup la Défense
de l’ennemi."
2777,103,16,6,"Stößt einen Schrei aus, um die Verteidigung
des Zieles stark zu senken."
2778,103,16,7,"Alarido agudo que reduce mucho la Defensa del 
objetivo."
2779,103,16,8,"Stridio assordante che riduce di molto la Difesa
del bersaglio."
2780,103,16,9,"An earsplitting screech harshly lowers
the target’s Defense stat."
2781,103,16,11,"おもわず　耳を　ふさぎたくなる
いやなおとを　だして
相手の　防御を　がくっと　さげる。"
2782,104,3,9,"Heightens evasive­
ness."
2783,104,4,9,"Heightens evasive­
ness."
2784,104,5,9,"Creates illusory copies to
raise evasiveness."
2785,104,6,9,"Creates illusory copies to
raise evasiveness."
2786,104,7,9,"The user creates
illusory copies of
itself to raise its
evasiveness."
2787,104,8,9,"By moving rapidly, the
user makes illusory
copies of itself to
raise its evasiveness.
"
2788,104,9,9,"By moving rapidly, the
user makes illusory
copies of itself to
raise its evasiveness.
"
2789,104,10,9,"By moving rapidly, the
user makes illusory
copies of itself to
raise its evasiveness.
"
2790,104,11,5,"Le lanceur se déplace si vite qu’il
crée des copies illusoires de lui,
augmentant son Esquive."
2791,104,11,9,"By moving rapidly, the user makes illusory
copies of itself to raise its evasiveness."
2792,104,14,9,"By moving rapidly, the user makes illusory
copies of itself to raise its evasiveness."
2793,104,15,1,"すばやい　うごきで　ぶんしんを　つくり
あいてを　まどわせて
かいひりつを　あげる。"
