id,pokemon_species_id,local_language_id,name,genus
4069,453,1,グレッグル,どくづき
4070,453,2,Gureggru,
4071,453,3,삐딱구리,독설
4072,453,4,不良蛙,
4073,453,5,Cradopaud,Toxique
4074,453,6,Glibunkel,Giftmund
4075,453,7,Croagunk,"Boca Tóxica"
4076,453,8,Croagunk,Inveieleno
4077,453,9,Croagunk,"Toxic Mouth"
4078,454,1,ドクロッグ,どくづき
4079,454,2,Dokurog,
4080,454,3,독개굴,독설
4081,454,4,毒骷蛙,
4082,454,5,Coatox,Toxique
4083,454,6,Toxiquak,Giftmund
4084,454,7,Toxicroak,"Boca Tóxica"
4085,454,8,Toxicroak,Inveieleno
4086,454,9,Toxicroak,"Toxic Mouth"
4087,455,1,マスキッパ,むしとり
4088,455,2,Muskippa,
4089,455,3,무스틈니,벌레잡이
4090,455,4,尖牙籠,
4091,455,5,Vortente,Chopinsecte
4092,455,6,Venuflibis,Käfertod
4093,455,7,Carnivine,"Caza Bichos"
4094,455,8,Carnivine,Insettivoro
4095,455,9,Carnivine,"Bug Catcher"
4096,456,1,ケイコウオ,はねうお
4097,456,2,Keikouo,
4098,456,3,형광어,비어
4099,456,4,螢光魚,
4100,456,5,Écayon,"Poisson Ailé"
4101,456,6,Finneon,Flügelfisch
4102,456,7,Finneon,"Pez Ala"
4103,456,8,Finneon,Pescealato
4104,456,9,Finneon,"Wing Fish"
4105,457,1,ネオラント,ネオン
4106,457,2,Neolant,
4107,457,3,네오라이트,네온
4108,457,4,霓虹魚,
4109,457,5,Luminéon,Néon
4110,457,6,Lumineon,Neon
4111,457,7,Lumineon,Neón
4112,457,8,Lumineon,Neon
4113,457,9,Lumineon,Neon
4114,458,1,タマンタ,カイト
4115,458,2,Tamanta,
4116,458,3,타만타,연
4117,458,4,小球飛魚,
4118,458,5,Babimanta,Cervolant
4119,458,6,Mantirps,Flugrochen
4120,458,7,Mantyke,Milano
4121,458,8,Mantyke,Aquilone
4122,458,9,Mantyke,Kite
4123,459,1,ユキカブリ,じゅひょう
4124,459,2,Yukikaburi,
4125,459,3,눈쓰개,얼음나무
4126,459,4,雪笠怪,
4127,459,5,Blizzi,Arbregelé
4128,459,6,Shnebedeck,Frostbaum
4129,459,7,Snover,"Árbol Nieve"
4130,459,8,Snover,Albergelo
4131,459,9,Snover,"Frost Tree"
4132,460,1,ユキノオー,じゅひょう
4133,460,2,Yukinooh,
4134,460,3,눈설왕,얼음나무
4135,460,4,暴雪王,
4136,460,5,Blizzaroi,Arbregelé
4137,460,6,Rexblisar,Frostbaum
4138,460,7,Abomasnow,"Árbol Nieve"
4139,460,8,Abomasnow,Albergelo
4140,460,9,Abomasnow,"Frost Tree"
4141,461,1,マニューラ,かぎづめ
4142,461,2,Manyula,
4143,461,3,포푸니라,갈고리손톱
4144,461,4,瑪狃拉,
4145,461,5,Dimoret,Grifacérée
4146,461,6,Snibunna,Stichklaue
4147,461,7,Weavile,"Garra Filo"
4148,461,8,Weavile,Lamartigli
4149,461,9,Weavile,"Sharp Claw"
4150,462,1,ジバコイル,じば
4151,462,2,Jibacoil,
4152,462,3,자포코일,자기장
4153,462,4,自爆磁怪,
4154,462,5,Magnézone,Aimant
4155,462,6,Magnezone,Magnetgebiet
4156,462,7,Magnezone,Magnético
4157,462,8,Magnezone,Magnetico
4158,462,9,Magnezone,"Magnet Area"
4159,463,1,ベロベルト,なめまわし
4160,463,2,Beroberto,
4161,463,3,내룸벨트,핥기
4162,463,4,大舌舔,
4163,463,5,Coudlangue,Lécheur
4164,463,6,Schlurplek,Schlecker
4165,463,7,Lickilicky,Lametazo
4166,463,8,Lickilicky,Linguaccia
4167,463,9,Lickilicky,Licking
4168,464,1,ドサイドン,ドリル
4169,464,2,Dosydon,
4170,464,3,거대코뿌리,드릴
4171,464,4,超鐵暴龍,
4172,464,5,Rhinastoc,Perceur
4173,464,6,Rihornior,Bohrer
4174,464,7,Rhyperior,Taladro
4175,464,8,Rhyperior,Trapano
4176,464,9,Rhyperior,Drill
4177,465,1,モジャンボ,ツルじょう
4178,465,2,Mojumbo,
4179,465,3,덩쿠림보,넝쿨
4180,465,4,巨蔓藤,
4181,465,5,Bouldeneu,Vigne
4182,465,6,Tangoloss,Ranke
4183,465,7,Tangrowth,Enredadera
4184,465,8,Tangrowth,Liana
4185,465,9,Tangrowth,Vine
4186,466,1,エレキブル,らいでん
4187,466,2,Elekible,
4188,466,3,에레키블,뇌전
4189,466,4,電擊魔獸,
4190,466,5,Élekable,Foudrélec
4191,466,6,Elevoltek,Donnerkeil
4192,466,7,Electivire,Rayo
4193,466,8,Electivire,Saetta
4194,466,9,Electivire,Thunderbolt
4195,467,1,ブーバーン,ばくえん
4196,467,2,Booburn,
4197,467,3,마그마번,폭염
4198,467,4,鴨嘴焰龍,
4199,467,5,Maganon,Explosion
4200,467,6,Magbrant,Detonation
4201,467,7,Magmortar,Explosión
4202,467,8,Magmortar,Esplosivo
4203,467,9,Magmortar,Blast
4204,468,1,トゲキッス,しゅくふく
4205,468,2,Togekiss,
4206,468,3,토게키스,축복
4207,468,4,波克基斯,
4208,468,5,Togekiss,Célébration
4209,468,6,Togekiss,Jubilierer
4210,468,7,Togekiss,Festejo
4211,468,8,Togekiss,Festa
4212,468,9,Togekiss,Jubilee
4213,469,1,メガヤンマ,オニトンボ
4214,469,2,Megayanma,
4215,469,3,메가자리,깨비잠자리
4216,469,4,梅卡陽瑪,
4217,469,5,Yanmega,Libellogre
4218,469,6,Yanmega,Agrion
4219,469,7,Yanmega,Libélula
4220,469,8,Yanmega,Libellorco
4221,469,9,Yanmega,"Ogre Darner"
4222,470,1,リーフィア,しんりょく
4223,470,2,Leafia,
4224,470,3,리피아,심록
4225,470,4,葉精靈,
4226,470,5,Phyllali,Verdoyant
4227,470,6,Folipurba,Unreif
4228,470,7,Leafeon,Verdor
4229,470,8,Leafeon,Rigoglioso
4230,470,9,Leafeon,Verdant
4231,471,1,グレイシア,しんせつ
4232,471,2,Glacia,
4233,471,3,글레이시아,신설
4234,471,4,冰精靈,
4235,471,5,Givrali,Poudreuse
4236,471,6,Glaziola,Neuschnee
4237,471,7,Glaceon,"Nieve Fresca"
4238,471,8,Glaceon,Nevefresca
4239,471,9,Glaceon,"Fresh Snow"
4240,472,1,グライオン,キバさそり
4241,472,2,Glion,
4242,472,3,글라이온,송곳니전갈
4243,472,4,天蠍王,
4244,472,5,Scorvol,Scorpicroc
4245,472,6,Skorgro,Zahnskorpi
4246,472,7,Gliscor,Colmicorpio
4247,472,8,Gliscor,Scorpidente
4248,472,9,Gliscor,"Fang Scorpion"
4249,473,1,マンムー,２ほんキバ
4250,473,2,Mammoo,
4251,473,3,맘모꾸리,2개송곳니
4252,473,4,象牙豬,
4253,473,5,Mammochon,Deudéfenses
4254,473,6,Mamutel,Doppelstoßzahn
4255,473,7,Mamoswine,Doscolmillos
4256,473,8,Mamoswine,Duezanne
4257,473,9,Mamoswine,"Twin Tusk"
4258,474,1,ポリゴンＺ,バーチャル
4259,474,2,PorygonZ,
4260,474,3,폴리곤Z,가상
4261,474,4,3D龍Z,
4262,474,5,Porygon-Z,Virtuel
4263,474,6,Porygon-Z,Virtuell
4264,474,7,Porygon-Z,Virtual
4265,474,8,Porygon-Z,Virtuale
4266,474,9,Porygon-Z,Virtual
4267,475,1,エルレイド,やいば
4268,475,2,Erlade,
4269,475,3,엘레이드,검
4270,475,4,艾路雷朵,
4271,475,5,Gallame,Lame
4272,475,6,Galagladi,Klinge
4273,475,7,Gallade,Cuchilla
4274,475,8,Gallade,Lama
4275,475,9,Gallade,Blade
4276,476,1,ダイノーズ,コンパス
4277,476,2,Dainose,
4278,476,3,대코파스,콤파스
4279,476,4,大朝北鼻,
4280,476,5,Tarinorme,Boussole
4281,476,6,Voluminas,Kompass
4282,476,7,Probopass,Brújula
4283,476,8,Probopass,Bussola
4284,476,9,Probopass,Compass
4285,477,1,ヨノワール,てづかみ
4286,477,2,Yonoir,
4287,477,3,야느와르몽,움켜쥠
4288,477,4,夜黑魔人,
4289,477,5,Noctunoir,Mainpince
4290,477,6,Zwirrfinst,Greifer
4291,477,7,Dusknoir,Grilletes
4292,477,8,Dusknoir,Pinza
4293,477,9,Dusknoir,Gripper
4294,478,1,ユキメノコ,ゆきぐに
4295,478,2,Yukimenoko,
4296,478,3,눈여아,설국
4297,478,4,雪妖女,
4298,478,5,Momartik,Enneigement
4299,478,6,Frosdedje,Schneegebiet
4300,478,7,Froslass,"Tierra Fría"
4301,478,8,Froslass,Suolnevoso
4302,478,9,Froslass,"Snow Land"
4303,479,1,ロトム,プラズマ
4304,479,2,Rotom,
4305,479,3,로토무,플라스마
4306,479,4,洛托姆,
4307,479,5,Motisma,Plasma
4308,479,6,Rotom,Plasma
4309,479,7,Rotom,Plasma
4310,479,8,Rotom,Plasma
4311,479,9,Rotom,Plasma
4312,480,1,ユクシー,ちしき
4313,480,2,Yuxie,
4314,480,3,유크시,지식
4315,480,4,由克希,
4316,480,5,Créhelf,Savoir
4317,480,6,Selfe,Wissen
4318,480,7,Uxie,Sabiduría
4319,480,8,Uxie,Sapienza
4320,480,9,Uxie,Knowledge
4321,481,1,エムリット,かんじょう
4322,481,2,Emrit,
4323,481,3,엠라이트,감정
4324,481,4,艾姆利多,
4325,481,5,Créfollet,Émotion
4326,481,6,Vesprit,Emotion
4327,481,7,Mesprit,Sensorio
4328,481,8,Mesprit,Emozione
4329,481,9,Mesprit,Emotion
4330,482,1,アグノム,いし
4331,482,2,Agnome,
4332,482,3,아그놈,의지
4333,482,4,亞克諾姆,
4334,482,5,Créfadet,Volonté
4335,482,6,Tobutz,Willenskraft
4336,482,7,Azelf,Voluntad
4337,482,8,Azelf,Volontà
4338,482,9,Azelf,Willpower
4339,483,1,ディアルガ,じかん
4340,483,2,Dialga,
4341,483,3,디아루가,시간
4342,483,4,帝牙盧卡,
4343,483,5,Dialga,Temps
4344,483,6,Dialga,Zeitweilig
4345,483,7,Dialga,Temporal
4346,483,8,Dialga,Tempo
4347,483,9,Dialga,Temporal
4348,484,1,パルキア,くうかん
4349,484,2,Palkia,
4350,484,3,펄기아,공간
4351,484,4,帕路奇犽,
4352,484,5,Palkia,Espace
4353,484,6,Palkia,Räumlich
4354,484,7,Palkia,Espacial
4355,484,8,Palkia,Spazio
4356,484,9,Palkia,Spatial
4357,485,1,ヒードラン,かこう
4358,485,2,Heatran,
4359,485,3,히드런,화구
4360,485,4,席多藍恩,
4361,485,5,Heatran,Caldeira
4362,485,6,Heatran,Lavadom
4363,485,7,Heatran,"Domo Lava"
4364,485,8,Heatran,Cratere
4365,485,9,Heatran,"Lava Dome"
4366,486,1,レジギガス,きょだい
4367,486,2,Regigigas,
4368,486,3,레지기가스,거대
4369,486,4,雷吉奇卡斯,
4370,486,5,Regigigas,Prodigieux
4371,486,6,Regigigas,Kolossal
4372,486,7,Regigigas,Colosal
4373,486,8,Regigigas,Colossale
4374,486,9,Regigigas,Colossal
4375,487,1,ギラティナ,はんこつ
4376,487,2,Giratina,
4377,487,3,기라티나,반골
4378,487,4,騎拉帝納,
4379,487,5,Giratina,Renégat
4380,487,6,Giratina,Rebell
4381,487,7,Giratina,Renegado
4382,487,8,Giratina,Ribelle
4383,487,9,Giratina,Renegade
4384,488,1,クレセリア,みかづき
4385,488,2,Crecelia,
4386,488,3,크레세리아,초승달
4387,488,4,克雷色利亞,
4388,488,5,Cresselia,Lunaire
4389,488,6,Cresselia,Lunar
4390,488,7,Cresselia,Lunar
4391,488,8,Cresselia,Falcato
4392,488,9,Cresselia,Lunar
4393,489,1,フィオネ,かいよう
4394,489,2,Phione,
4395,489,3,피오네,해양
4396,489,4,霏歐納,
4397,489,5,Phione,Dérivenmer
4398,489,6,Phione,Seedrift
4399,489,7,Phione,Marino
4400,489,8,Phione,Oceanbondo
4401,489,9,Phione,"Sea Drifter"
4402,490,1,マナフィ,かいゆう
4403,490,2,Manaphy,
4404,490,3,마나피,회유
4405,490,4,瑪納霏,
4406,490,5,Manaphy,Voyagenmer
4407,490,6,Manaphy,Seefahrer
4408,490,7,Manaphy,Náutico
4409,490,8,Manaphy,Oceandante
4410,490,9,Manaphy,Seafaring
4411,491,1,ダークライ,あんこく
4412,491,2,Darkrai,
4413,491,3,다크라이,암흑
4414,491,4,達克萊伊,
4415,491,5,Darkrai,Noirtotal
4416,491,6,Darkrai,Dunkelnacht
4417,491,7,Darkrai,Oscuridad
4418,491,8,Darkrai,Neropesto
4419,491,9,Darkrai,Pitch-Black
4420,492,1,シェイミ,かんしゃ
4421,492,2,Shaymin,
4422,492,3,쉐이미,감사
4423,492,4,潔咪,
4424,492,5,Shaymin,Gratitude
4425,492,6,Shaymin,Dankbarkeit
4426,492,7,Shaymin,Gratitud
4427,492,8,Shaymin,Gratitudine
4428,492,9,Shaymin,Gratitude
4429,493,1,アルセウス,そうぞう
4430,493,2,Arceus,
4431,493,3,아르세우스,창조
4432,493,4,雅魯塞宇斯,
4433,493,5,Arceus,Alpha
4434,493,6,Arceus,Alpha
4435,493,7,Arceus,Alfa
4436,493,8,Arceus,Primevo
4437,493,9,Arceus,Alpha
4438,494,1,ビクティニ,しょうり
4439,494,3,비크티니,승리
4440,494,5,Victini,Victoire
4441,494,6,Victini,Triumph
4442,494,7,Victini,Victoria
4443,494,8,Victini,Vittoria
4444,494,9,Victini,Victory
4445,495,1,ツタージャ,くさへび
4446,495,3,주리비얀,풀뱀
4447,495,4,藤藤蛇,
4448,495,5,Vipélierre,Serpenterbe
4449,495,6,Serpifeu,Grasschlange
4450,495,7,Snivy,"Serp. Hierba"
4451,495,8,Snivy,Serperba
4452,495,9,Snivy,"Grass Snake"
4453,496,1,ジャノビー,くさへび
4454,496,3,샤비,풀뱀
4455,496,5,Lianaja,Serpenterbe
4456,496,6,Efoserp,Grasschlange
4457,496,7,Servine,"Serp. Hierba"
4458,496,8,Servine,Serperba
4459,496,9,Servine,"Grass Snake"
4460,497,1,ジャローダ,ロイヤル
4461,497,3,샤로다,로열
4462,497,5,Majaspic,Majestueux
4463,497,6,Serpiroyal,Hoheit
4464,497,7,Serperior,Realeza
4465,497,8,Serperior,Regale
4466,497,9,Serperior,Regal
4467,498,1,ポカブ,ひぶた
4468,498,3,뚜꾸리,불돼지
4469,498,4,暖暖豬,
4470,498,5,Gruikui,"Cochon Feu"
4471,498,6,Floink,Feuerferkel
4472,498,7,Tepig,"Cerdo Fuego"
4473,498,8,Tepig,Suinfuoco
4474,498,9,Tepig,"Fire Pig"
4475,499,1,チャオブー,ひぶた
4476,499,3,차오꿀,불돼지
4477,499,5,Grotichon,"Cochon Feu"
4478,499,6,Ferkokel,Feuerferkel
4479,499,7,Pignite,"Cerdo Fuego"
4480,499,8,Pignite,Suinfuoco
4481,499,9,Pignite,"Fire Pig"
4482,500,1,エンブオー,おおひぶた
4483,500,3,염무왕,큰불돼지
4484,500,5,Roitiflam,"Grochon Feu"
4485,500,6,Flambirex,Feuerschwein
4486,500,7,Emboar,"Cerdo Ígneo"
4487,500,8,Emboar,Suincendio
4488,500,9,Emboar,"Mega Fire Pig"
4489,501,1,ミジュマル,ラッコ
4490,501,3,수댕이,해달
4491,501,4,水水獺,
4492,501,5,Moustillon,Loutre
4493,501,6,Ottaro,Otter
4494,501,7,Oshawott,Nutria
4495,501,8,Oshawott,Lontra
4496,501,9,Oshawott,"Sea Otter"
4497,502,1,フタチマル,しゅぎょう
4498,502,3,쌍검자비,수행
4499,502,5,Mateloutre,Entraînement
4500,502,6,Zwottronin,Schulung
4501,502,7,Dewott,Superación
4502,502,8,Dewott,Apprendista
4503,502,9,Dewott,Discipline
4504,503,1,ダイケンキ,かんろく
4505,503,3,대검귀,관록
4506,503,5,Clamiral,Dignitaire
4507,503,6,Admurai,Würde
4508,503,7,Samurott,Majestuoso
4509,503,8,Samurott,Dignità
4510,503,9,Samurott,Formidable
4511,504,1,ミネズミ,みはり
4512,504,3,보르쥐,망보기
4513,504,5,Ratentif,Espion
4514,504,6,Nagelotz,Späher
4515,504,7,Patrat,Explorador
4516,504,8,Patrat,Esplorante
4517,504,9,Patrat,Scout
4518,505,1,ミルホッグ,けいかい
4519,505,3,보르그,경계
4520,505,5,Miradar,Vigilant
4521,505,6,Kukmarda,Wachsamkeit
4522,505,7,Watchog,Alerta
4523,505,8,Watchog,Sentinella
4524,505,9,Watchog,Lookout
4525,506,1,ヨーテリー,こいぬ
4526,506,3,요테리,강아지
4527,506,5,Ponchiot,Chiot
4528,506,6,Yorkleff,Hund
4529,506,7,Lillipup,Perrito
4530,506,8,Lillipup,Cagnolino
4531,506,9,Lillipup,Puppy
4532,507,1,ハーデリア,ちゅうけん
4533,507,3,하데리어,충견
4534,507,5,Ponchien,"Chien Fidèle"
4535,507,6,Terribark,Treuhund
4536,507,7,Herdier,Leal
4537,507,8,Herdier,Fedeltà
4538,507,9,Herdier,"Loyal Dog"
4539,508,1,ムーランド,かんだい
4540,508,3,바랜드,관대
4541,508,5,Mastouffe,Magnanime
4542,508,6,Bissbark,Großmut
4543,508,7,Stoutland,Magnánimo
4544,508,8,Stoutland,Generosità
4545,508,9,Stoutland,Big-Hearted
4546,509,1,チョロネコ,しょうわる
4547,509,3,쌔비냥,성악
4548,509,5,Chacripan,Scélérat
4549,509,6,Felilou,Schelm
4550,509,7,Purrloin,Malicioso
4551,509,8,Purrloin,Furbizia
4552,509,9,Purrloin,Devious
4553,510,1,レパルダス,れいこく
4554,510,3,레파르다스,냉혹
4555,510,5,Léopardus,Implacable
4556,510,6,Kleoparda,Gefühlskälte
4557,510,7,Liepard,Calculador
4558,510,8,Liepard,Sanguefreddo
4559,510,9,Liepard,Cruel
4560,511,1,ヤナップ,くさざる
4561,511,3,야나프,풀원숭이
4562,511,4,花椰猴,
4563,511,5,Feuillajou,"Singe Herbe"
4564,511,6,Vegimak,Grasaffe
4565,511,7,Pansage,"Mono Hierba"
4566,511,8,Pansage,Scimperba
4567,511,9,Pansage,"Grass Monkey"
4568,512,1,ヤナッキー,とげざる
4569,512,3,야나키,가시원숭이
4570,512,5,Feuiloutan,Singépine
4571,512,6,Vegichita,Stachelaffe
4572,512,7,Simisage,"Mono Pincho"
4573,512,8,Simisage,Spinpanzé
4574,512,9,Simisage,"Thorn Monkey"
4575,513,1,バオップ,こうおん
4576,513,3,바오프,고온
4577,513,5,Flamajou,Brûlant
4578,513,6,Grillmak,Hitze
4579,513,7,Pansear,Ardiente
4580,513,8,Pansear,Testacalda
4581,513,9,Pansear,"High Temp"
4582,514,1,バオッキー,ひのこ
4583,514,3,바오키,불티
4584,514,5,Flamoutan,Braise
4585,514,6,Grillchita,Funkenregen
4586,514,7,Simisear,Lumbre
4587,514,8,Simisear,Sfavillante
4588,514,9,Simisear,Ember
4589,515,1,ヒヤップ,みずかけ
4590,515,3,앗차프,물뿌리기
4591,515,5,Flotajou,"Jet d'Eau"
4592,515,6,Sodamak,Wasserstrahl
4593,515,7,Panpour,Salpicadura
4594,515,8,Panpour,Annaffiatore
4595,515,9,Panpour,Spray
4596,516,1,ヒヤッキー,ほうすい
4597,516,3,앗차키,방수
4598,516,5,Flotoutan,Drainage
4599,516,6,Sodachita,Drainage
4600,516,7,Simipour,Drenaje
4601,516,8,Simipour,Spruzzacqua
4602,516,9,Simipour,Geyser
4603,517,1,ムンナ,ゆめくい
4604,517,3,몽나,꿈먹기
4605,517,5,Munna,Mangerêve
4606,517,6,Somniam,Traumfresser
4607,517,7,Munna,Comesueños
4608,517,8,Munna,Divorasogni
4609,517,9,Munna,"Dream Eater"
4610,518,1,ムシャーナ,ゆめうつつ
4611,518,3,몽얌나,꿈결
4612,518,5,Mushana,Rêveur
4613,518,6,Somnivora,Halbschlaf
4614,518,7,Musharna,Duermevela
4615,518,8,Musharna,Dormiveglia
4616,518,9,Musharna,Drowsing
4617,519,1,マメパト,こばと
4618,519,3,콩둘기,아기비둘기
4619,519,5,Poichigeon,Tipigeon
4620,519,6,Dusselgurr,Täubchen
4621,519,7,Pidove,Pichón
4622,519,8,Pidove,Piccione
4623,519,9,Pidove,"Tiny Pigeon"
4624,520,1,ハトーボー,のばと
4625,520,3,유토브,들비둘기
4626,520,5,Colombeau,Sauvapigeon
4627,520,6,Navitaub,Wildtaube
4628,520,7,Tranquill,Torcaz
4629,520,8,Tranquill,Granpiccione
4630,520,9,Tranquill,"Wild Pigeon"
4631,521,1,ケンホロウ,プライド
4632,521,3,켄호로우,프라이드
4633,521,5,Déflaisan,Fier
4634,521,6,Fasasnob,Stolz
4635,521,7,Unfezant,Altanero
4636,521,8,Unfezant,Orgoglio
4637,521,9,Unfezant,Proud
4638,522,1,シママ,たいでん
4639,522,3,줄뮤마,하전
4640,522,5,Zébibron,Étincélec
4641,522,6,Elezeba,Hochspannung
4642,522,7,Blitzle,Electrizado
4643,522,8,Blitzle,Caricavolt
4644,522,9,Blitzle,Electrified
4645,523,1,ゼブライカ,らいでん
4646,523,3,제브라이카,뇌전
4647,523,5,Zéblitz,Foudrélec
4648,523,6,Zebritz,Donnerkeil
4649,523,7,Zebstrika,Rayo
4650,523,8,Zebstrika,Saetta
4651,523,9,Zebstrika,Thunderbolt
4652,524,1,ダンゴロ,マントル
4653,524,3,단굴,맨틀
4654,524,5,Nodulithe,Manteau
4655,524,6,Kiesling,Erdmantel
4656,524,7,Roggenrola,Manto
4657,524,8,Roggenrola,Placca
4658,524,9,Roggenrola,Mantle
4659,525,1,ガントル,こうせき
4660,525,3,암트르,광석
4661,525,5,Géolithe,Minerai
4662,525,6,Sedimantur,Erz
4663,525,7,Boldore,Mineral
4664,525,8,Boldore,Minerale
4665,525,9,Boldore,Ore
4666,526,1,ギガイアス,こうあつ
4667,526,3,기가이어스,고압
4668,526,5,Gigalithe,Surpression
4669,526,6,Brockoloss,Kompression
4670,526,7,Gigalith,Presurizado
4671,526,8,Gigalith,Pressionalta
4672,526,9,Gigalith,Compressed
4673,527,1,コロモリ,こうもり
4674,527,3,또르박쥐,박쥐
4675,527,5,Chovsourir,Chovsouris
4676,527,6,Fleknoil,Fledermaus
4677,527,7,Woobat,Murciélago
4678,527,8,Woobat,Pipistrello
4679,527,9,Woobat,Bat
4680,528,1,ココロモリ,きゅうあい
4681,528,3,맘박쥐,구애
4682,528,5,Rhinolove,Cupidon
4683,528,6,Fletiamo,Balz
4684,528,7,Swoobat,Galante
4685,528,8,Swoobat,Cercamore
4686,528,9,Swoobat,Courting
4687,529,1,モグリュー,もぐら
4688,529,3,두더류,두더지
4689,529,5,Rototaupe,Taupe
4690,529,6,Rotomurf,Maulwurf
4691,529,7,Drilbur,Topo
4692,529,8,Drilbur,Talpa
4693,529,9,Drilbur,Mole
4694,530,1,ドリュウズ,ちてい
4695,530,3,몰드류,땅밑
4696,530,5,Minotaupe,Souterrain
4697,530,6,Stalobor,Untergrund
4698,530,7,Excadrill,Subterráneo
4699,530,8,Excadrill,Sottoterra
4700,530,9,Excadrill,Subterrene
4701,531,1,タブンネ,ヒヤリング
4702,531,3,다부니,히어링
4703,531,5,Nanméouïe,Audition
4704,531,6,Ohrdoch,Gehör
4705,531,7,Audino,Escucha
4706,531,8,Audino,Ascolto
4707,531,9,Audino,Hearing
4708,532,1,ドッコラー,きんこつ
4709,532,3,으랏차,근골
4710,532,5,Charpenti,Costaud
4711,532,6,Praktibalk,Muskel
4712,532,7,Timburr,Musculoso
4713,532,8,Timburr,Forzaimmane
4714,532,9,Timburr,Muscular
4715,533,1,ドテッコツ,きんこつ
4716,533,3,토쇠골,근골
4717,533,5,Ouvrifier,Costaud
4718,533,6,Strepoli,Muskel
4719,533,7,Gurdurr,Musculoso
4720,533,8,Gurdurr,Forzaimmane
4721,533,9,Gurdurr,Muscular
4722,534,1,ローブシン,きんこつ
4723,534,3,노보청,근골
4724,534,5,Bétochef,Costaud
4725,534,6,Meistagrif,Muskel
4726,534,7,Conkeldurr,Musculoso
4727,534,8,Conkeldurr,Forzaimmane
4728,534,9,Conkeldurr,Muscular
4729,535,1,オタマロ,おたま
4730,535,3,동챙이,올챙이
4731,535,5,Tritonde,Têtard
4732,535,6,Schallquap,Kaulquappe
4733,535,7,Tympole,Renacuajo
4734,535,8,Tympole,Girino
4735,535,9,Tympole,Tadpole
4736,536,1,ガマガル,しんどう
4737,536,3,두까비,진동
4738,536,5,Batracné,Vibration
4739,536,6,Mebrana,Vibration
4740,536,7,Palpitoad,Vibrante
4741,536,8,Palpitoad,Vibrazione
4742,536,9,Palpitoad,Vibration
4743,537,1,ガマゲロゲ,しんどう
4744,537,3,두빅굴,진동
4745,537,5,Crapustule,Vibration
4746,537,6,Branawarz,Vibration
4747,537,7,Seismitoad,Vibrante
4748,537,8,Seismitoad,Vibrazione
4749,537,9,Seismitoad,Vibration
4750,538,1,ナゲキ,じゅうどう
4751,538,3,던지미,유도
4752,538,5,Judokrak,Judo
4753,538,6,Jiutesto,Judo
4754,538,7,Throh,Judo
4755,538,8,Throh,Judo
4756,538,9,Throh,Judo
4757,539,1,ダゲキ,からて
4758,539,3,타격귀,태권도
4759,539,5,Karaclée,Karaté
4760,539,6,Karadonis,Karate
4761,539,7,Sawk,Kárate
4762,539,8,Sawk,Karate
4763,539,9,Sawk,Karate
4764,540,1,クルミル,さいほう
4765,540,3,두르보,재봉
4766,540,5,Larveyette,Couture
4767,540,6,Strawickl,Schneider
4768,540,7,Sewaddle,Sastre
4769,540,8,Sewaddle,Grancucito
4770,540,9,Sewaddle,Sewing
4771,541,1,クルマユ,はごもり
4772,541,3,두르쿤,잎숨기
4773,541,5,Couverdure,Capefeuille
4774,541,6,Folikon,Wickelblatt
4775,541,7,Swadloon,Arropado
4776,541,8,Swadloon,Coprifoglia
4777,541,9,Swadloon,Leaf-Wrapped
4778,542,1,ハハコモリ,こそだて
4779,542,3,모아머,육아
4780,542,5,Manternel,Précepteur
4781,542,6,Matrifol,Kinderpflege
4782,542,7,Leavanny,Cuidador
4783,542,8,Leavanny,Balia
4784,542,9,Leavanny,Nurturing
4785,543,1,フシデ,ムカデ
4786,543,3,마디네,지네
4787,543,5,Venipatte,Chilopode
4788,543,6,Toxiped,Tausendfüßer
4789,543,7,Venipede,Ciempiés
4790,543,8,Venipede,Centipede
4791,543,9,Venipede,Centipede
4792,544,1,ホイーガ,まゆムカデ
4793,544,3,휠구,눈썹지네
4794,544,5,Scobolide,Coconplopode
4795,544,6,Rollum,Kokonfüßer
4796,544,7,Whirlipede,Pupaciempiés
4797,544,8,Whirlipede,Rotopede
4798,544,9,Whirlipede,Curlipede
4799,545,1,ペンドラー,メガムカデ
4800,545,3,펜드라,메가지네
4801,545,5,Brutapode,Mégaplopode
4802,545,6,Cerapendra,Riesenfüßer
4803,545,7,Scolipede,Megaciempiés
4804,545,8,Scolipede,Megapede
4805,545,9,Scolipede,Megapede
4806,546,1,モンメン,わたたま
4807,546,3,소미안,솜뭉치
4808,546,5,Doudouvet,"Boule Coton"
4809,546,6,Waumboll,Wattebausch
4810,546,7,Cottonee,Bolalgodón
4811,546,8,Cottonee,Cotonpalla
4812,546,9,Cottonee,"Cotton Puff"
4813,547,1,エルフーン,かぜかくれ
4814,547,3,엘풍,바람숨기
4815,547,5,Farfaduvet,"Vole Vent"
4816,547,6,Elfun,Windschatten
4817,547,7,Whimsicott,Vuelalviento
4818,547,8,Whimsicott,Spiffero
4819,547,9,Whimsicott,Windveiled
4820,548,1,チュリネ,ねっこ
4821,548,3,치릴리,뿌리
4822,548,5,Chlorobule,Racine
4823,548,6,Lilminip,Wurzel
4824,548,7,Petilil,Bulbo
4825,548,8,Petilil,Radice
4826,548,9,Petilil,Bulb
4827,549,1,ドレディア,はなかざり
4828,549,3,드레디어,꽃장식
4829,549,5,Fragilady,Chef-Fleur
4830,549,6,Dressella,Blumenzier
