id,encounter_id,encounter_condition_value_id
8900,20859,14
8901,20860,15
8902,20861,16
8903,20862,14
8904,20863,15
8905,20864,16
8906,20865,14
8907,20866,15
8908,20867,16
8909,20901,14
8910,20902,15
8911,20903,16
8912,20904,14
8913,20905,15
8914,20906,16
8915,20907,14
8916,20908,15
8917,20909,16
8918,20910,14
8919,20911,15
8920,20912,16
8921,20947,14
8922,20948,15
8923,20949,16
8924,20950,14
8925,20951,15
8926,20952,16
8927,20953,3
8928,20953,14
8929,20954,4
8930,20954,14
8931,20955,5
8932,20955,14
8933,20956,15
8934,20957,16
8935,20958,3
8936,20958,14
8937,20959,4
8938,20959,14
8939,20960,5
8940,20960,14
8941,20961,15
8942,20962,16
8943,20963,3
8944,20964,4
8945,20965,5
8946,20966,3
8947,20967,4
8948,20968,5
8949,20969,3
8950,20970,4
8951,20971,5
8952,20972,3
8953,20973,4
8954,20974,5
8955,20975,3
8956,20976,4
8957,20977,5
8958,20978,3
8959,20979,4
8960,20980,5
8961,21031,14
8962,21032,15
8963,21033,16
8964,21034,14
8965,21035,15
8966,21036,16
8967,21037,14
8968,21038,15
8969,21039,16
8970,21040,14
8971,21041,15
8972,21042,16
8973,21056,2
8974,21057,1
8975,21060,2
8976,21061,1
8977,21063,2
8978,21064,1
8979,21065,2
8980,21066,1
8981,21068,2
8982,21069,1
8983,21070,2
8984,21071,1
8985,21072,2
8986,21073,1
8987,21075,2
8988,21076,1
8989,21080,14
8990,21081,15
8991,21082,16
8992,21083,14
8993,21084,15
8994,21085,16
8995,21086,14
8996,21087,15
8997,21088,16
8998,21089,14
8999,21090,15
9000,21091,16
9001,21094,3
9002,21095,4
9003,21096,5
9004,21098,3
9005,21099,4
9006,21100,5
9007,21105,14
9008,21106,15
9009,21107,16
9010,21108,14
9011,21109,15
9012,21110,16
9013,21111,14
9014,21112,15
9015,21113,16
9016,21114,14
9017,21115,15
9018,21116,16
9019,21119,3
9020,21120,4
9021,21121,5
9022,21123,3
9023,21124,4
9024,21125,5
9025,21130,14
9026,21131,15
9027,21132,16
9028,21133,14
9029,21134,15
9030,21135,16
9031,21136,14
9032,21137,15
9033,21138,16
9034,21139,14
9035,21140,15
9036,21141,16
9037,21144,3
9038,21145,4
9039,21146,5
9040,21148,3
9041,21149,4
9042,21150,5
9043,21155,14
9044,21156,15
9045,21157,16
9046,21158,14
9047,21159,15
9048,21160,16
9049,21161,14
9050,21162,15
9051,21163,16
9052,21164,14
9053,21165,15
9054,21166,16
9055,21169,3
9056,21170,4
9057,21171,5
9058,21173,3
9059,21174,4
9060,21175,5
9061,21225,2
9062,21226,1
9063,21227,2
9064,21228,1
9065,21229,14
9066,21230,15
9067,21231,16
9068,21232,14
9069,21233,15
9070,21234,16
9071,21235,14
9072,21236,15
9073,21237,16
9074,21238,14
9075,21239,15
9076,21240,16
9077,21273,3
9078,21274,4
9079,21275,5
9080,21277,14
9081,21278,15
9082,21279,16
9083,21280,3
9084,21280,14
9085,21281,4
9086,21281,14
9087,21282,5
9088,21282,14
9089,21283,15
9090,21284,16
9091,21285,14
9092,21286,15
9093,21287,16
9094,21288,14
9095,21289,15
9096,21290,16
9097,21293,3
9098,21294,4
9099,21295,5
9100,21297,3
9101,21298,4
9102,21299,5
9103,21301,2
9104,21302,1
9105,21303,2
9106,21304,1
9107,21305,14
9108,21306,15
9109,21307,16
9110,21308,14
9111,21309,15
9112,21310,16
9113,21311,14
9114,21312,15
9115,21313,16
9116,21314,14
9117,21315,15
9118,21316,16
9119,21353,14
9120,21354,15
9121,21355,16
9122,21356,14
9123,21357,15
9124,21358,16
9125,21359,14
9126,21360,15
9127,21361,16
9128,21362,14
9129,21363,15
9130,21364,16
9131,21396,2
9132,21396,3
9133,21397,2
9134,21397,4
9135,21398,2
9136,21398,5
9137,21399,1
9138,21400,2
9139,21401,1
9140,21402,14
9141,21403,15
9142,21404,16
9143,21405,14
9144,21406,15
9145,21407,16
9146,21408,14
9147,21409,15
9148,21410,16
9149,21411,14
9150,21412,15
9151,21413,16
9152,21491,3
9153,21492,4
9154,21493,5
9155,21501,14
9156,21502,15
9157,21503,16
9158,21504,14
9159,21505,15
9160,21506,16
9161,21507,14
9162,21508,15
9163,21509,16
9164,21510,14
9165,21511,15
9166,21512,16
9167,21522,14
9168,21523,15
9169,21524,16
9170,21525,14
9171,21526,15
9172,21527,16
9173,21528,14
9174,21529,15
9175,21530,16
9176,21531,14
9177,21532,15
9178,21533,16
9179,21543,14
9180,21544,15
9181,21545,16
9182,21546,14
9183,21547,15
9184,21548,16
9185,21549,14
9186,21550,15
9187,21551,16
9188,21552,14
9189,21553,15
9190,21554,16
9191,21564,14
9192,21565,15
9193,21566,16
9194,21567,14
9195,21568,15
9196,21569,16
9197,21570,14
9198,21571,15
9199,21572,16
9200,21573,14
9201,21574,15
9202,21575,16
9203,21586,14
9204,21587,15
9205,21588,16
9206,21589,14
9207,21590,15
9208,21591,16
9209,21592,14
9210,21593,15
9211,21594,16
9212,21595,14
9213,21596,15
9214,21597,16
9215,21634,14
9216,21635,15
9217,21636,16
9218,21637,14
9219,21638,15
9220,21639,16
9221,21640,14
9222,21641,15
9223,21642,16
9224,21643,14
9225,21644,15
9226,21645,16
9227,21646,3
9228,21647,4
9229,21648,5
9230,21649,3
9231,21650,4
9232,21651,5
9233,21684,14
9234,21685,15
9235,21686,16
9236,21687,14
9237,21688,15
9238,21689,16
9239,21690,14
9240,21691,15
9241,21692,16
9242,21693,14
9243,21694,15
9244,21695,16
9245,21696,3
9246,21697,4
9247,21698,5
9248,21699,3
9249,21700,4
9250,21701,5
9251,21734,14
9252,21735,15
9253,21736,16
9254,21737,14
9255,21738,15
9256,21739,16
9257,21740,14
9258,21741,15
9259,21742,16
9260,21743,14
9261,21744,15
9262,21745,16
9263,21746,3
9264,21747,4
9265,21748,5
9266,21749,3
9267,21750,4
9268,21751,5
9269,21794,3
9270,21795,4
9271,21796,5
9272,21810,14
9273,21811,15
9274,21812,16
9275,21813,14
9276,21814,15
9277,21815,16
9278,21816,14
9279,21817,15
9280,21818,16
9281,21819,14
9282,21820,15
9283,21821,16
9284,21822,3
9285,21823,4
9286,21824,5
9287,21825,3
9288,21826,4
9289,21827,5
9290,21828,3
9291,21829,4
9292,21830,5
9293,21836,3
9294,21837,4
9295,21838,5
9296,21840,3
9297,21841,4
9298,21842,5
9299,21844,3
9300,21844,14
9301,21845,4
9302,21845,14
9303,21846,5
9304,21846,14
9305,21847,15
9306,21848,16
9307,21849,3
9308,21849,14
9309,21850,4
9310,21850,14
9311,21851,5
9312,21851,14
9313,21852,15
9314,21853,16
9315,21854,3
9316,21854,14
9317,21855,4
9318,21855,14
9319,21856,5
9320,21856,14
9321,21857,15
9322,21858,16
9323,21859,3
9324,21859,14
9325,21860,4
9326,21860,14
9327,21861,5
9328,21861,14
9329,21862,15
9330,21863,16
9331,21873,14
9332,21874,15
9333,21875,16
9334,21876,14
9335,21877,15
9336,21878,16
9337,21879,14
9338,21880,15
9339,21881,16
9340,21882,14
9341,21883,15
9342,21884,16
9343,21887,3
9344,21888,4
9345,21889,5
9346,21890,3
9347,21891,4
9348,21892,5
9349,21893,3
9350,21894,4
9351,21895,5
9352,21896,3
9353,21897,4
9354,21898,5
9355,21927,14
9356,21928,15
9357,21929,16
9358,21930,14
9359,21931,15
9360,21932,16
9361,21933,14
9362,21934,15
9363,21935,16
9364,21936,14
9365,21937,15
9366,21938,16
9367,21959,3
9368,21960,4
9369,21961,5
9370,21965,3
9371,21966,4
9372,21967,5
9373,21978,14
9374,21979,15
9375,21980,16
9376,21981,14
9377,21982,15
9378,21983,16
9379,21984,14
9380,21985,15
9381,21986,16
9382,21987,14
9383,21988,15
9384,21989,16
9385,21996,3
9386,21997,4
9387,21998,5
9388,22002,3
9389,22002,14
9390,22003,4
9391,22003,14
9392,22004,5
9393,22004,14
9394,22005,15
9395,22006,16
9396,22007,14
9397,22008,15
9398,22009,16
9399,22010,14
9400,22011,15
9401,22012,16
9402,22013,14
9403,22014,15
9404,22015,16
9405,22025,14
9406,22026,15
9407,22027,16
9408,22028,3
9409,22028,14
9410,22029,4
9411,22029,14
9412,22030,5
9413,22030,14
9414,22031,15
9415,22032,16
9416,22033,14
9417,22034,15
9418,22035,16
9419,22036,14
9420,22037,15
9421,22038,16
9422,22040,3
9423,22041,4
9424,22042,5
9425,22074,14
9426,22075,15
9427,22076,16
9428,22077,14
9429,22078,15
9430,22079,16
9431,22080,14
9432,22081,15
9433,22082,16
9434,22083,14
9435,22084,15
9436,22085,16
9437,22119,2
9438,22120,1
9439,22123,2
9440,22124,1
9441,22126,2
9442,22127,1
9443,22128,2
9444,22129,1
9445,22131,2
9446,22132,1
9447,22133,2
9448,22134,1
9449,22135,2
9450,22136,1
9451,22137,2
9452,22138,1
9453,22139,2
9454,22140,1
9455,22143,2
9456,22144,1
9457,22158,3
9458,22159,4
9459,22160,5
9460,22165,3
9461,22166,4
9462,22167,5
9463,22281,2
9464,22282,1
9465,22363,3
9466,22364,4
9467,22365,5
9468,22368,14
9469,22369,15
9470,22370,16
9471,22371,14
9472,22372,15
9473,22373,16
9474,22374,14
9475,22375,15
9476,22376,16
9477,22377,14
9478,22378,15
9479,22379,16
9480,22386,3
9481,22387,4
9482,22388,5
9483,22392,3
9484,22392,14
9485,22393,4
9486,22393,14
9487,22394,5
9488,22394,14
9489,22395,15
9490,22396,16
9491,22397,14
9492,22398,15
9493,22399,16
9494,22400,14
9495,22401,15
9496,22402,16
9497,22403,14
9498,22404,15
9499,22405,16
9500,22408,3
9501,22409,4
9502,22410,5
9503,22412,3
9504,22413,4
9505,22414,5
9506,22443,3
9507,22444,4
9508,22445,5
9509,22449,3
9510,22449,14
9511,22450,4
9512,22450,14
9513,22451,5
9514,22451,14
9515,22452,15
9516,22453,16
9517,22454,14
9518,22455,15
9519,22456,16
9520,22457,3
9521,22457,14
9522,22458,4
9523,22458,14
9524,22459,5
9525,22459,14
9526,22460,15
9527,22461,16
9528,22462,3
9529,22462,14
9530,22463,4
9531,22463,14
9532,22464,5
9533,22464,14
9534,22465,15
9535,22466,16
9536,22467,3
9537,22468,4
9538,22469,5
9539,22470,3
9540,22471,4
9541,22472,5
9542,22474,3
9543,22475,4
9544,22476,5
9545,22478,3
9546,22479,4
9547,22480,5
9548,22481,2
9549,22482,1
9550,22512,14
9551,22513,15
9552,22514,16
9553,22515,14
9554,22516,15
9555,22517,16
9556,22518,14
9557,22519,15
9558,22520,16
9559,22521,14
9560,22522,15
9561,22523,16
9562,22524,3
9563,22525,4
9564,22526,5
9565,22527,3
9566,22528,4
9567,22529,5
9568,22530,3
9569,22531,4
9570,22532,5
9571,22533,3
9572,22534,4
9573,22535,5
9574,22536,3
9575,22537,4
9576,22538,5
9577,22539,3
9578,22540,4
9579,22541,5
9580,22570,14
9581,22571,15
9582,22572,16
9583,22573,14
9584,22574,15
9585,22575,16
9586,22576,14
9587,22577,15
9588,22578,16
9589,22579,14
9590,22580,15
9591,22581,16
9592,22591,14
9593,22592,15
9594,22593,16
9595,22594,14
9596,22595,15
9597,22596,16
9598,22597,14
9599,22598,15
9600,22599,16
9601,22600,14
9602,22601,15
9603,22602,16
9604,22612,14
9605,22613,15
9606,22614,16
9607,22615,14
9608,22616,15
9609,22617,16
9610,22618,14
9611,22619,15
9612,22620,16
9613,22621,14
9614,22622,15
9615,22623,16
9616,22633,14
9617,22634,15
9618,22635,16
9619,22636,14
9620,22637,15
9621,22638,16
9622,22639,14
9623,22640,15
9624,22641,16
9625,22642,14
9626,22643,15
9627,22644,16
9628,22656,14
9629,22657,15
9630,22658,16
9631,22659,14
9632,22660,15
9633,22661,16
9634,22662,14
9635,22663,15
9636,22664,16
9637,22665,14
9638,22666,15
9639,22667,16
9640,22674,2
9641,22674,3
9642,22675,2
9643,22675,4
9644,22676,2
9645,22676,5
9646,22677,1
9647,22678,2
9648,22679,1
9649,22680,3
9650,22680,14
9651,22681,4
9652,22681,14
9653,22682,5
9654,22682,14
9655,22683,15
9656,22684,16
9657,22685,14
9658,22686,15
9659,22687,16
9660,22688,3
9661,22688,14
9662,22689,4
9663,22689,14
9664,22690,5
9665,22690,14
9666,22691,15
9667,22692,16
9668,22693,3
9669,22693,14
9670,22694,4
9671,22694,14
9672,22695,5
9673,22695,14
9674,22696,15
9675,22697,16
9676,22698,3
9677,22699,4
9678,22700,5
9679,22701,3
9680,22702,4
9681,22703,5
9682,22704,3
9683,22705,4
9684,22706,5
9685,22707,3
9686,22708,4
9687,22709,5
9688,22710,3
9689,22711,4
9690,22712,5
9691,22713,3
9692,22714,4
9693,22715,5
9694,22716,3
9695,22717,4
9696,22718,5
9697,22720,3
9698,22721,4
9699,22722,5
9700,22724,3
9701,22724,14
9702,22725,4
9703,22725,14
9704,22726,5
9705,22726,14
9706,22727,15
9707,22728,16
9708,22729,3
9709,22729,14
9710,22730,4
9711,22730,14
9712,22731,5
9713,22731,14
9714,22732,15
9715,22733,16
9716,22734,3
9717,22734,14
9718,22735,4
9719,22735,14
9720,22736,5
9721,22736,14
9722,22737,15
9723,22738,16
9724,22739,3
9725,22739,14
9726,22740,4
9727,22740,14
9728,22741,5
9729,22741,14
9730,22742,15
9731,22743,16
9732,22744,3
9733,22745,4
9734,22746,5
9735,22747,3
9736,22748,4
9737,22749,5
9738,22750,3
9739,22751,4
9740,22752,5
9741,22753,3
9742,22754,4
9743,22755,5
9744,22756,3
9745,22757,4
9746,22758,5
9747,22760,2
9748,22760,3
9749,22761,2
9750,22761,4
9751,22762,2
9752,22762,5
9753,22763,1
9754,22764,2
9755,22764,3
9756,22765,2
9757,22765,4
9758,22766,2
9759,22766,5
9760,22767,1
9761,22768,3
9762,22768,14
9763,22769,4
9764,22769,14
9765,22770,5
9766,22770,14
9767,22771,15
9768,22772,16
9769,22773,3
9770,22773,14
9771,22774,4
9772,22774,14
9773,22775,5
9774,22775,14
9775,22776,15
9776,22777,16
9777,22778,14
9778,22779,15
9779,22780,16
9780,22781,14
9781,22782,15
9782,22783,16
9783,22787,3
9784,22788,4
9785,22789,5
9786,22791,3
9787,22792,4
9788,22793,5
9789,22794,3
9790,22795,4
9791,22796,5
9792,22798,3
9793,22799,4
9794,22800,5
9795,22802,3
9796,22802,14
9797,22803,4
9798,22803,14
9799,22804,5
9800,22804,14
9801,22805,15
9802,22806,16
9803,22807,3
9804,22807,14
9805,22808,4
9806,22808,14
9807,22809,5
9808,22809,14
9809,22810,15
9810,22811,16
9811,22812,14
9812,22813,15
9813,22814,16
9814,22815,14
9815,22816,15
9816,22817,16
9817,22821,3
9818,22822,4
9819,22823,5
9820,22825,3
9821,22826,4
9822,22827,5
9823,22853,3
9824,22854,4
9825,22855,5
9826,22857,3
9827,22858,4
9828,22859,5
9829,22861,3
9830,22861,14
9831,22862,4
9832,22862,14
9833,22863,5
9834,22863,14
9835,22864,15
9836,22865,16
9837,22866,3
9838,22866,14
9839,22867,4
9840,22867,14
9841,22868,5
9842,22868,14
9843,22869,15
9844,22870,16
9845,22871,3
9846,22871,14
9847,22872,4
9848,22872,14
9849,22873,5
9850,22873,14
9851,22874,15
9852,22875,16
9853,22876,3
9854,22876,14
9855,22877,4
9856,22877,14
9857,22878,5
9858,22878,14
9859,22879,15
9860,22880,16
9861,22881,3
9862,22882,4
9863,22883,5
9864,22884,3
9865,22885,4
9866,22886,5
9867,22891,3
9868,22892,4
9869,22893,5
9870,22895,3
9871,22896,4
9872,22897,5
9873,22899,3
9874,22899,14
9875,22900,4
9876,22900,14
9877,22901,5
9878,22901,14
9879,22902,15
9880,22903,16
9881,22904,3
9882,22904,14
9883,22905,4
9884,22905,14
9885,22906,5
9886,22906,14
9887,22907,15
9888,22908,16
9889,22909,3
9890,22909,14
9891,22910,4
9892,22910,14
9893,22911,5
9894,22911,14
9895,22912,15
9896,22913,16
9897,22914,3
9898,22914,14
9899,22915,4
9900,22915,14
9901,22916,5
9902,22916,14
9903,22917,15
9904,22918,16
9905,22951,3
9906,22952,4
9907,22953,5
9908,22955,14
9909,22956,15
9910,22957,16
9911,22958,3
9912,22958,14
9913,22959,4
9914,22959,14
9915,22960,5
9916,22960,14
9917,22961,15
9918,22962,16
9919,22963,14
9920,22964,15
9921,22965,16
9922,22966,14
9923,22967,15
9924,22968,16
9925,22972,3
9926,22973,4
9927,22974,5
9928,22976,3
9929,22977,4
9930,22978,5
9931,22980,3
9932,22981,4
9933,22982,5
9934,22984,14
9935,22985,15
9936,22986,16
9937,22987,3
9938,22987,14
9939,22988,4
9940,22988,14
9941,22989,5
9942,22989,14
9943,22990,15
9944,22991,16
9945,22992,14
9946,22993,15
9947,22994,16
9948,22995,14
9949,22996,15
9950,22997,16
9951,22998,3
9952,22999,4
9953,23000,5
9954,23001,3
9955,23002,4
9956,23003,5
9957,23004,3
9958,23005,4
9959,23006,5
9960,23008,3
9961,23009,4
9962,23010,5
9963,23012,2
9964,23013,1
9965,23014,2
9966,23014,3
9967,23015,2
9968,23015,4
9969,23016,2
9970,23016,5
9971,23017,1
9972,23018,14
9973,23019,15
9974,23020,16
9975,23021,3
9976,23021,14
9977,23022,4
9978,23022,14
9979,23023,5
9980,23023,14
9981,23024,15
9982,23025,16
9983,23026,3
9984,23026,14
9985,23027,4
9986,23027,14
9987,23028,5
9988,23028,14
9989,23029,15
9990,23030,16
9991,23031,3
9992,23031,14
9993,23032,4
9994,23032,14
9995,23033,5
9996,23033,14
9997,23034,15
9998,23035,16
9999,23036,3
10000,23037,4
10001,23038,5
10002,23039,3
10003,23040,4
10004,23041,5
10005,23042,3
10006,23043,4
10007,23044,5
10008,23046,3
10009,23047,4
10010,23048,5
10011,23075,3
10012,23076,4
10013,23077,5
10014,23081,3
10015,23081,14
10016,23082,4
10017,23082,14
10018,23083,5
10019,23083,14
10020,23084,15
10021,23085,16
10022,23086,14
10023,23087,15
10024,23088,16
10025,23089,14
10026,23090,15
10027,23091,16
10028,23092,14
10029,23093,15
10030,23094,16
10031,23095,3
10032,23096,4
10033,23097,5
10034,23098,3
10035,23099,4
10036,23100,5
10037,23101,3
10038,23102,4
10039,23103,5
10040,23105,3
10041,23106,4
10042,23107,5
10043,23137,14
10044,23138,15
10045,23139,16
10046,23140,14
10047,23141,15
10048,23142,16
10049,23143,14
10050,23144,15
10051,23145,16
10052,23146,14
10053,23147,15
10054,23148,16
10055,23155,2
10056,23156,1
10057,23157,2
10058,23158,1
10059,23159,14
10060,23160,15
10061,23161,16
10062,23162,14
10063,23163,15
10064,23164,16
10065,23165,3
10066,23165,14
10067,23166,4
10068,23166,14
10069,23167,5
10070,23167,14
10071,23168,15
10072,23169,16
10073,23170,3
10074,23170,14
10075,23171,4
10076,23171,14
10077,23172,5
10078,23172,14
10079,23173,15
10080,23174,16
10081,23175,3
10082,23176,4
10083,23177,5
10084,23178,3
10085,23179,4
10086,23180,5
10087,23181,3
10088,23182,4
10089,23183,5
10090,23184,3
10091,23185,4
10092,23186,5
10093,23187,3
10094,23188,4
10095,23189,5
10096,23219,14
10097,23220,15
10098,23221,16
10099,23222,14
10100,23223,15
10101,23224,16
10102,23225,3
10103,23225,14
10104,23226,4
10105,23226,14
10106,23227,5
10107,23227,14
10108,23228,15
10109,23229,16
10110,23230,3
10111,23230,14
10112,23231,4
10113,23231,14
10114,23232,5
10115,23232,14
10116,23233,15
10117,23234,16
10118,23235,3
10119,23236,4
10120,23237,5
10121,23238,3
10122,23239,4
10123,23240,5
10124,23241,3
10125,23242,4
10126,23243,5
10127,23244,3
10128,23245,4
10129,23246,5
10130,23247,3
10131,23248,4
10132,23249,5
10133,23254,14
10134,23255,15
10135,23256,16
10136,23257,14
10137,23258,15
10138,23259,16
10139,23260,3
10140,23260,14
10141,23261,4
10142,23261,14
10143,23262,5
10144,23262,14
10145,23263,15
10146,23264,16
10147,23265,3
10148,23265,14
10149,23266,4
10150,23266,14
10151,23267,5
10152,23267,14
10153,23268,15
10154,23269,16
10155,23270,3
10156,23271,4
10157,23272,5
10158,23273,3
10159,23274,4
10160,23275,5
10161,23276,3
10162,23277,4
10163,23278,5
10164,23279,3
10165,23280,4
10166,23281,5
10167,23282,3
10168,23283,4
10169,23284,5
10170,23287,3
10171,23288,4
10172,23289,5
10173,23291,14
10174,23292,15
10175,23293,16
10176,23294,3
10177,23294,14
10178,23295,4
10179,23295,14
10180,23296,5
10181,23296,14
10182,23297,15
10183,23298,16
10184,23299,14
10185,23300,15
10186,23301,16
10187,23302,14
10188,23303,15
10189,23304,16
10190,23305,3
10191,23306,4
10192,23307,5
10193,23308,3
10194,23309,4
10195,23310,5
10196,23315,3
10197,23316,4
10198,23317,5
10199,23319,3
10200,23320,4
10201,23321,5
10202,23323,3
10203,23323,14
10204,23324,4
10205,23324,14
10206,23325,5
10207,23325,14
10208,23326,15
10209,23327,16
10210,23328,3
10211,23328,14
10212,23329,4
10213,23329,14
10214,23330,5
10215,23330,14
10216,23331,15
10217,23332,16
10218,23333,14
10219,23334,15
10220,23335,16
10221,23336,14
10222,23337,15
10223,23338,16
10224,23339,3
10225,23340,4
10226,23341,5
10227,23342,3
10228,23343,4
10229,23344,5
10230,23350,3
10231,23351,4
10232,23352,5
10233,23354,14
10234,23355,15
10235,23356,16
10236,23357,3
10237,23357,14
10238,23358,4
10239,23358,14
10240,23359,5
10241,23359,14
10242,23360,15
10243,23361,16
10244,23362,14
10245,23363,15
10246,23364,16
10247,23365,14
10248,23366,15
10249,23367,16
10250,23368,3
10251,23369,4
10252,23370,5
10253,23371,3
10254,23372,4
10255,23373,5
10256,23380,14
10257,23381,15
10258,23382,16
10259,23383,14
10260,23384,15
10261,23385,16
10262,23386,14
10263,23387,15
10264,23388,16
10265,23389,14
10266,23390,15
10267,23391,16
10268,23394,3
10269,23395,4
10270,23396,5
10271,23398,3
10272,23399,4
10273,23400,5
10274,23430,3
10275,23431,4
10276,23432,5
10277,23434,14
10278,23435,15
10279,23436,16
10280,23437,3
10281,23437,14
10282,23438,4
10283,23438,14
10284,23439,5
10285,23439,14
10286,23440,15
10287,23441,16
10288,23442,3
10289,23442,14
10290,23443,4
10291,23443,14
10292,23444,5
10293,23444,14
10294,23445,15
10295,23446,16
10296,23447,3
10297,23447,14
10298,23448,4
10299,23448,14
10300,23449,5
10301,23449,14
10302,23450,15
10303,23451,16
10304,23452,3
10305,23453,4
10306,23454,5
10307,23455,3
10308,23456,4
10309,23457,5
10310,23459,3
10311,23460,4
10312,23461,5
10313,23463,3
10314,23464,4
10315,23465,5
10316,23491,3
10317,23492,4
10318,23493,5
10319,23495,3
10320,23496,4
10321,23497,5
10322,23499,3
10323,23499,14
10324,23500,4
10325,23500,14
10326,23501,5
10327,23501,14
10328,23502,15
10329,23503,16
10330,23504,3
10331,23504,14
10332,23505,4
10333,23505,14
10334,23506,5
10335,23506,14
10336,23507,15
10337,23508,16
10338,23509,14
10339,23510,15
10340,23511,16
10341,23512,14
10342,23513,15
10343,23514,16
10344,23517,3
10345,23518,4
10346,23519,5
10347,23520,3
10348,23521,4
10349,23522,5
10350,23523,3
10351,23524,4
10352,23525,5
10353,23526,3
10354,23527,4
10355,23528,5
10356,23554,2
10357,23554,3
10358,23555,2
10359,23555,4
10360,23556,2
10361,23556,5
10362,23557,1
10363,23558,2
10364,23558,3
10365,23559,2
10366,23559,4
10367,23560,2
10368,23560,5
10369,23561,1
10370,23562,3
10371,23562,14
10372,23563,4
10373,23563,14
10374,23564,5
10375,23564,14
10376,23565,15
10377,23566,16
10378,23567,3
10379,23567,14
10380,23568,4
10381,23568,14
10382,23569,5
10383,23569,14
10384,23570,15
10385,23571,16
10386,23572,3
10387,23572,14
10388,23573,4
10389,23573,14
10390,23574,5
10391,23574,14
10392,23575,15
10393,23576,16
10394,23577,3
10395,23577,14
10396,23578,4
10397,23578,14
10398,23579,5
10399,23579,14
10400,23580,15
10401,23581,16
10402,23584,3
10403,23585,4
10404,23586,5
10405,23587,3
10406,23588,4
10407,23589,5
10408,23590,3
10409,23591,4
10410,23592,5
10411,23593,3
10412,23594,4
10413,23595,5
10414,23624,14
10415,23625,15
10416,23626,16
10417,23627,14
10418,23628,15
10419,23629,16
10420,23630,14
10421,23631,15
10422,23632,16
10423,23633,14
10424,23634,15
10425,23635,16
10426,23669,14
10427,23670,15
10428,23671,16
10429,23672,14
10430,23673,15
10431,23674,16
10432,23675,14
10433,23676,15
10434,23677,16
10435,23678,14
10436,23679,15
10437,23680,16
10438,23690,14
10439,23691,15
10440,23692,16
10441,23693,14
10442,23694,15
10443,23695,16
10444,23696,14
10445,23697,15
10446,23698,16
10447,23699,14
10448,23700,15
10449,23701,16
10450,23711,14
10451,23712,15
10452,23713,16
10453,23714,14
10454,23715,15
10455,23716,16
10456,23717,14
10457,23718,15
10458,23719,16
10459,23720,14
10460,23721,15
10461,23722,16
10462,23731,3
10463,23732,4
10464,23733,5
10465,23735,3
10466,23736,4
10467,23737,5
10468,23739,3
10469,23739,14
10470,23740,4
10471,23740,14
10472,23741,5
10473,23741,14
10474,23742,15
10475,23743,16
10476,23744,3
10477,23744,14
10478,23745,4
10479,23745,14
10480,23746,5
10481,23746,14
10482,23747,15
10483,23748,16
10484,23749,3
10485,23749,14
10486,23750,4
10487,23750,14
10488,23751,5
10489,23751,14
10490,23752,15
10491,23753,16
10492,23754,3
10493,23754,14
10494,23755,4
10495,23755,14
10496,23756,5
10497,23756,14
10498,23757,15
10499,23758,16
10500,23759,3
10501,23760,4
10502,23761,5
10503,23762,3
10504,23763,4
10505,23764,5
10506,23765,3
10507,23766,4
10508,23767,5
10509,23768,3
10510,23769,4
10511,23770,5
10512,23771,3
10513,23772,4
10514,23773,5
10515,23775,2
10516,23775,3
10517,23776,2
10518,23776,4
10519,23777,2
10520,23777,5
10521,23778,1
10522,23779,2
10523,23779,3
10524,23780,2
10525,23780,4
10526,23781,2
10527,23781,5
10528,23782,1
10529,23783,3
10530,23783,14
10531,23784,4
10532,23784,14
10533,23785,5
10534,23785,14
10535,23786,15
10536,23787,16
10537,23788,3
10538,23788,14
10539,23789,4
10540,23789,14
10541,23790,5
10542,23790,14
10543,23791,15
10544,23792,16
10545,23793,3
10546,23793,14
10547,23794,4
10548,23794,14
10549,23795,5
10550,23795,14
10551,23796,15
10552,23797,16
10553,23798,3
10554,23798,14
10555,23799,4
10556,23799,14
10557,23800,5
10558,23800,14
10559,23801,15
10560,23802,16
10561,23803,3
10562,23804,4
10563,23805,5
10564,23806,3
10565,23807,4
10566,23808,5
10567,23809,3
10568,23810,4
10569,23811,5
10570,23813,3
10571,23814,4
10572,23815,5
10573,23817,3
10574,23818,4
10575,23819,5
10576,23821,3
10577,23822,4
10578,23823,5
10579,23825,14
10580,23826,15
10581,23827,16
10582,23828,3
10583,23828,14
10584,23829,4
10585,23829,14
10586,23830,5
10587,23830,14
10588,23831,15
10589,23832,16
10590,23833,14
10591,23834,15
10592,23835,16
10593,23836,14
10594,23837,15
10595,23838,16
10596,23843,3
10597,23844,4
10598,23845,5
10599,23846,3
10600,23847,4
10601,23848,5
10602,23866,3
10603,23867,4
10604,23868,5
10605,23873,3
10606,23874,4
10607,23875,5
10608,23886,14
10609,23887,15
10610,23888,16
10611,23889,14
10612,23890,15
10613,23891,16
10614,23892,14
10615,23893,15
10616,23894,16
10617,23895,14
10618,23896,15
10619,23897,16
10620,23900,3
10621,23901,4
10622,23902,5
10623,23903,3
10624,23904,4
10625,23905,5
10626,23906,3
10627,23907,4
10628,23908,5
10629,23909,3
10630,23910,4
10631,23911,5
10632,23927,3
10633,23928,4
10634,23929,5
10635,23934,3
10636,23935,4
10637,23936,5
10638,23947,14
10639,23948,15
10640,23949,16
10641,23950,14
10642,23951,15
10643,23952,16
10644,23953,14
10645,23954,15
10646,23955,16
